cod;nome;período;de-homens-por-armas-de-fogo;de-jovens-homens;de-jovens-mulheres;de-jovens-por-armas-de-fogo;de-jovens;de-mulheres-por-armas-de-fogo;homens-nao-negros;homens-negros;homens;homicidios;mulheres-nao-negras;mulheres-negras;mulheres;nao-negros;negros;por-armas-de-fogo
12;AC;1979;;14;0;;;;;;;;;;;;;13
12;AC;1980;;14;2;;;;;;;;;;;;;12
12;AC;1981;;13;1;;;;;;;;;;;;;8
12;AC;1982;;16;2;;;;;;;;;;;;;18
12;AC;1983;;16;3;;;;;;;;;;;;;12
12;AC;1984;;13;3;;;;;;;;;;;;;13
12;AC;1985;;27;2;;;;;;;;;;;;;23
12;AC;1986;;24;2;;;;;;;;;;;;;25
12;AC;1987;;42;9;;;;;;;;;;;;;51
12;AC;1988;;31;3;;;;;;;;;;;;;43
12;AC;1989;45.0;52;4;28.0;56.0;3.0;;;89.0;95.0;;;6.0;;;48
12;AC;1990;29.0;29;4;18.0;33.0;4.0;;;58.0;64.0;;;6.0;;;33
12;AC;1991;56.0;53;6;38.0;59.0;7.0;;;97.0;106.0;;;9.0;;;63
12;AC;1992;46.0;51;10;34.0;61.0;7.0;;;94.0;107.0;;;13.0;;;53
12;AC;1993;55.0;62;3;36.0;66.0;5.0;;;101.0;116.0;;;12.0;;;61
12;AC;1994;36.0;43;5;23.0;48.0;5.0;;;77.0;88.0;;;11.0;;;41
12;AC;1995;48.0;47;5;32.0;52.0;9.0;;;86.0;103.0;;;16.0;;;57
12;AC;1996;56.0;42;7;28.0;49.0;5.0;1.0;0.0;89.0;104.0;0.0;0.0;15.0;1.0;0.0;61
12;AC;1997;49.0;55;4;37.0;59.0;6.0;7.0;3.0;86.0;100.0;0.0;3.0;14.0;7.0;6.0;55
12;AC;1998;53.0;55;4;34.0;59.0;5.0;10.0;21.0;98.0;110.0;1.0;1.0;12.0;11.0;22.0;58
12;AC;1999;12.0;22;4;6.0;26.0;2.0;12.0;15.0;44.0;51.0;3.0;2.0;7.0;15.0;17.0;14
12;AC;2000;35.0;58;9;21.0;67.0;4.0;44.0;44.0;93.0;106.0;5.0;7.0;13.0;49.0;51.0;39
12;AC;2001;51.0;64;8;36.0;72.0;3.0;31.0;65.0;109.0;121.0;4.0;5.0;12.0;35.0;70.0;54
12;AC;2002;63.0;84;6;40.0;90.0;3.0;43.0;92.0;140.0;151.0;3.0;8.0;11.0;46.0;100.0;66
12;AC;2003;52.0;69;9;31.0;78.0;5.0;35.0;91.0;132.0;147.0;6.0;7.0;15.0;41.0;98.0;57
12;AC;2004;42.0;71;4;31.0;75.0;7.0;24.0;73.0;104.0;114.0;3.0;7.0;10.0;27.0;80.0;49
12;AC;2005;35.0;60;7;18.0;67.0;1.0;26.0;79.0;111.0;124.0;5.0;8.0;13.0;31.0;87.0;36
12;AC;2006;48.0;81;4;23.0;85.0;2.0;36.0;94.0;143.0;158.0;6.0;8.0;15.0;42.0;102.0;50
12;AC;2007;47.0;64;8;30.0;72.0;4.0;26.0;82.0;119.0;137.0;8.0;9.0;18.0;34.0;91.0;51
12;AC;2008;40.0;71;5;27.0;76.0;0.0;18.0;69.0;120.0;133.0;5.0;5.0;13.0;23.0;74.0;40
12;AC;2009;59.0;72;6;33.0;78.0;2.0;10.0;97.0;137.0;153.0;6.0;6.0;16.0;16.0;103.0;61
12;AC;2010;56.0;67;7;34.0;74.0;7.0;25.0;83.0;146.0;165.0;3.0;13.0;19.0;28.0;96.0;63
12;AC;2011;45.0;64;9;26.0;73.0;5.0;12.0;88.0;146.0;164.0;4.0;11.0;18.0;16.0;99.0;50
12;AC;2012;81.0;95;6;45.0;101.0;4.0;17.0;157.0;192.0;208.0;1.0;14.0;16.0;18.0;171.0;85
12;AC;2013;86.0;107;12;58.0;119.0;9.0;20.0;165.0;202.0;234.0;3.0;29.0;32.0;23.0;194.0;95
12;AC;2014;109.0;101;10;59.0;111.0;6.0;35.0;171.0;212.0;232.0;4.0;16.0;20.0;39.0;187.0;115
12;AC;2015;111.0;94;11;65.0;105.0;5.0;25.0;169.0;198.0;217.0;5.0;14.0;19.0;30.0;183.0;116
12;AC;2016;215.0;181;13;127.0;194.0;11.0;39.0;288.0;340.0;363.0;4.0;19.0;23.0;43.0;307.0;226
12;AC;2017;366.0;281;16;236.0;297.0;17.0;68.0;404.0;481.0;516.0;9.0;24.0;34.0;77.0;428.0;384
12;AC;2018;289.0;222;13;189.0;235.0;22.0;43.0;322.0;374.0;409.0;6.0;28.0;35.0;49.0;350.0;311
12;AC;2019;205.0;163;11;123.0;174.0;17.0;30.0;252.0;290.0;325.0;5.0;25.0;32.0;35.0;277.0;222
12;AC;2020;211.0;149;15;134.0;164.0;16.0;32.0;232.0;273.0;304.0;6.0;21.0;27.0;38.0;253.0;228
12;AC;2021;112.0;84;10;67.0;94.0;6.0;18.0;158.0;176.0;205.0;2.0;26.0;28.0;20.0;184.0;118
27;AL;1979;;104;6;;;;;;;;;;;;;131
27;AL;1980;;112;19;;;;;;;;;;;;;148
27;AL;1981;;121;27;;;;;;;;;;;;;190
27;AL;1982;;152;15;;;;;;;;;;;;;185
27;AL;1983;;203;24;;;;;;;;;;;;;267
27;AL;1984;;185;18;;;;;;;;;;;;;304
27;AL;1985;;173;34;;;;;;;;;;;;;281
27;AL;1986;;197;19;;;;;;;;;;;;;282
27;AL;1987;;213;29;;;;;;;;;;;;;274
27;AL;1988;;281;24;;;;;;;;;;;;;342
27;AL;1989;310.0;310;29;143.0;339.0;21.0;;;739.0;805.0;;;66.0;;;331
27;AL;1990;261.0;263;20;116.0;284.0;12.0;;;663.0;719.0;;;55.0;;;273
27;AL;1991;234.0;219;19;99.0;239.0;18.0;;;590.0;665.0;;;67.0;;;257
27;AL;1992;267.0;219;24;131.0;243.0;17.0;;;538.0;591.0;;;53.0;;;284
27;AL;1993;322.0;223;15;147.0;238.0;29.0;;;569.0;619.0;;;50.0;;;351
27;AL;1994;360.0;236;21;166.0;257.0;24.0;;;567.0;615.0;;;48.0;;;384
27;AL;1995;447.0;262;29;203.0;291.0;38.0;;;680.0;742.0;;;62.0;;;485
27;AL;1996;472.0;295;32;233.0;327.0;43.0;0.0;0.0;671.0;741.0;0.0;0.0;70.0;0.0;0.0;515
27;AL;1997;436.0;225;33;196.0;258.0;43.0;43.0;124.0;580.0;642.0;4.0;8.0;62.0;47.0;132.0;479
27;AL;1998;386.0;234;26;192.0;260.0;28.0;47.0;216.0;537.0;582.0;8.0;18.0;45.0;55.0;234.0;414
27;AL;1999;353.0;252;21;202.0;273.0;29.0;47.0;338.0;499.0;554.0;7.0;30.0;55.0;54.0;368.0;382
27;AL;2000;234.0;365;30;277.0;395.0;33.0;92.0;487.0;663.0;727.0;10.0;46.0;64.0;102.0;533.0;484
27;AL;2001;184.0;456;23;369.0;480.0;29.0;95.0;557.0;775.0;830.0;11.0;31.0;54.0;106.0;589.0;604
27;AL;2002;186.0;529;30;435.0;559.0;45.0;99.0;616.0;921.0;991.0;7.0;39.0;70.0;106.0;655.0;720
27;AL;2003;157.0;586;29;476.0;615.0;34.0;58.0;591.0;972.0;1039.0;5.0;39.0;67.0;63.0;630.0;774
27;AL;2004;213.0;589;34;481.0;623.0;35.0;43.0;666.0;960.0;1035.0;9.0;42.0;75.0;52.0;708.0;754
27;AL;2005;251.0;660;36;537.0;696.0;36.0;61.0;766.0;1129.0;1203.0;8.0;46.0;74.0;69.0;812.0;909
27;AL;2006;357.0;925;55;823.0;980.0;64.0;62.0;1012.0;1514.0;1620.0;6.0;66.0;106.0;68.0;1078.0;1308
27;AL;2007;390.0;1046;56;959.0;1102.0;74.0;65.0;1179.0;1727.0;1836.0;11.0;68.0;109.0;76.0;1247.0;1552
27;AL;2008;426.0;1101;41;1018.0;1142.0;55.0;55.0;1465.0;1804.0;1887.0;3.0;71.0;83.0;58.0;1536.0;1596
27;AL;2009;544.0;1060;55;969.0;1115.0;81.0;46.0;1499.0;1762.0;1873.0;2.0;96.0;111.0;48.0;1595.0;1560
27;AL;2010;607.0;1223;64;1118.0;1287.0;88.0;42.0;1592.0;1950.0;2087.0;6.0;104.0;137.0;48.0;1696.0;1721
27;AL;2011;847.0;1260;61;1178.0;1321.0;94.0;67.0;1899.0;2106.0;2244.0;7.0;114.0;138.0;74.0;2013.0;1913
27;AL;2012;803.0;1166;65;1099.0;1231.0;100.0;73.0;1789.0;1913.0;2046.0;12.0;116.0;133.0;85.0;1905.0;1737
27;AL;2013;662.0;1250;62;1177.0;1313.0;103.0;94.0;1845.0;2005.0;2148.0;18.0;117.0;142.0;113.0;1962.0;1860
27;AL;2014;729.0;1176;67;1117.0;1243.0;85.0;71.0;1829.0;1960.0;2085.0;4.0;118.0;125.0;75.0;1947.0;1806
27;AL;2015;886.0;1009;40;928.0;1049.0;61.0;54.0;1566.0;1653.0;1748.0;1.0;90.0;95.0;55.0;1656.0;1476
27;AL;2016;748.0;1038;41;959.0;1079.0;72.0;28.0;1665.0;1718.0;1820.0;6.0;91.0;101.0;34.0;1757.0;1546
27;AL;2017;924.0;1091;43;993.0;1134.0;77.0;29.0;1636.0;1702.0;1813.0;1.0;104.0;111.0;30.0;1740.0;1526
27;AL;2018;910.0;818;25;727.0;843.0;44.0;22.0;1120.0;1374.0;1441.0;3.0;55.0;67.0;25.0;1175.0;1179
27;AL;2019;930.0;581;39;507.0;620.0;47.0;9.0;993.0;1025.0;1115.0;0.0;89.0;90.0;9.0;1082.0;833
27;AL;2020;743.0;721;39;546.0;760.0;42.0;10.0;1165.0;1203.0;1292.0;0.0;88.0;89.0;10.0;1253.0;869
27;AL;2021;1198.0;604;24;474.0;628.0;29.0;12.0;979.0;1005.0;1070.0;0.0;65.0;65.0;12.0;1044.0;736
13;AM;1979;;80;4;;;;;;;;;;;;;55
13;AM;1980;;64;9;;;;;;;;;;;;;46
13;AM;1981;;73;7;;;;;;;;;;;;;52
13;AM;1982;;68;8;;;;;;;;;;;;;58
13;AM;1983;;84;6;;;;;;;;;;;;;60
13;AM;1984;;110;10;;;;;;;;;;;;;83
13;AM;1985;;84;9;;;;;;;;;;;;;85
13;AM;1986;;89;5;;;;;;;;;;;;;75
13;AM;1987;;103;9;;;;;;;;;;;;;101
13;AM;1988;;110;15;;;;;;;;;;;;;106
13;AM;1989;136.0;141;20;82.0;161.0;9.0;;;289.0;321.0;;;31.0;;;146
13;AM;1990;184.0;193;14;119.0;207.0;14.0;;;332.0;367.0;;;31.0;;;201
13;AM;1991;222.0;231;10;141.0;241.0;11.0;;;384.0;403.0;;;18.0;;;233
13;AM;1992;157.0;170;8;81.0;178.0;7.0;;;321.0;351.0;;;26.0;;;168
13;AM;1993;161.0;169;17;96.0;186.0;10.0;;;316.0;350.0;;;33.0;;;172
13;AM;1994;171.0;218;13;110.0;231.0;13.0;;;359.0;387.0;;;27.0;;;184
13;AM;1995;170.0;221;21;113.0;242.0;14.0;;;383.0;425.0;;;42.0;;;184
13;AM;1996;204.0;245;16;132.0;261.0;16.0;0.0;0.0;417.0;450.0;0.0;0.0;33.0;0.0;0.0;220
13;AM;1997;187.0;257;19;124.0;277.0;13.0;36.0;353.0;433.0;468.0;4.0;25.0;33.0;40.0;380.0;202
13;AM;1998;206.0;309;33;139.0;342.0;22.0;26.0;404.0;481.0;534.0;2.0;45.0;52.0;28.0;449.0;228
13;AM;1999;203.0;292;24;137.0;316.0;19.0;33.0;422.0;475.0;527.0;4.0;45.0;51.0;38.0;467.0;222
13;AM;2000;437.0;331;21;165.0;352.0;13.0;42.0;454.0;516.0;552.0;6.0;28.0;36.0;48.0;482.0;247
13;AM;2001;497.0;258;27;124.0;285.0;15.0;50.0;371.0;430.0;485.0;8.0;45.0;55.0;58.0;416.0;199
13;AM;2002;661.0;295;17;116.0;312.0;15.0;53.0;415.0;478.0;513.0;7.0;27.0;35.0;60.0;442.0;201
13;AM;2003;826.0;324;19;111.0;343.0;14.0;47.0;465.0;523.0;558.0;5.0;30.0;35.0;52.0;495.0;171
13;AM;2004;927.0;290;19;136.0;309.0;14.0;63.0;406.0;477.0;526.0;13.0;34.0;49.0;76.0;440.0;227
13;AM;2005;1139.0;333;23;161.0;356.0;13.0;66.0;466.0;551.0;599.0;7.0;40.0;48.0;73.0;506.0;264
13;AM;2006;1223.0;402;26;237.0;428.0;22.0;77.0;551.0;646.0;699.0;18.0;33.0;53.0;95.0;584.0;379
13;AM;2007;1327.0;405;28;265.0;433.0;25.0;38.0;605.0;663.0;715.0;7.0;43.0;52.0;45.0;648.0;415
13;AM;2008;1837.0;455;26;287.0;481.0;20.0;40.0;711.0;767.0;830.0;7.0;56.0;63.0;47.0;767.0;446
13;AM;2009;1953.0;519;21;359.0;540.0;28.0;37.0;786.0;849.0;916.0;7.0;60.0;67.0;44.0;846.0;572
13;AM;2010;2373.0;602;32;405.0;634.0;28.0;71.0;920.0;1017.0;1082.0;5.0;60.0;65.0;76.0;980.0;635
13;AM;2011;1968.0;762;29;590.0;791.0;32.0;131.0;1065.0;1210.0;1292.0;15.0;66.0;81.0;146.0;1131.0;879
13;AM;2012;2013.0;684;48;508.0;732.0;52.0;121.0;1094.0;1225.0;1344.0;28.0;89.0;118.0;150.0;1183.0;855
13;AM;2013;2099.0;628;31;443.0;659.0;33.0;122.0;955.0;1095.0;1191.0;22.0;71.0;96.0;144.0;1026.0;695
13;AM;2014;2170.0;644;34;451.0;678.0;33.0;92.0;1038.0;1159.0;1240.0;13.0;64.0;80.0;105.0;1102.0;762
13;AM;2015;2389.0;755;54;549.0;809.0;44.0;100.0;1242.0;1357.0;1472.0;18.0;96.0;115.0;118.0;1338.0;930
13;AM;2016;2866.0;729;53;480.0;782.0;43.0;84.0;1231.0;1335.0;1452.0;22.0;93.0;116.0;106.0;1324.0;791
13;AM;2017;3157.0;897;46;605.0;943.0;51.0;130.0;1418.0;1559.0;1674.0;16.0;98.0;115.0;146.0;1516.0;975
13;AM;2018;3231.0;795;64;599.0;859.0;51.0;106.0;1300.0;1415.0;1542.0;15.0;110.0;127.0;121.0;1410.0;961
13;AM;2019;2200.0;861;56;628.0;917.0;49.0;172.0;1284.0;1472.0;1592.0;25.0;93.0;118.0;197.0;1377.0;981
13;AM;2020;1782.0;680;45;485.0;725.0;39.0;125.0;1093.0;1241.0;1326.0;18.0;66.0;85.0;143.0;1159.0;782
13;AM;2021;1833.0;991;60;813.0;1051.0;73.0;137.0;1505.0;1679.0;1816.0;24.0;111.0;135.0;161.0;1616.0;1272
16;AP;1979;;7;1;;;;;;;;;;;;;5
16;AP;1980;;6;0;;;;;;;;;;;;;2
16;AP;1981;;9;2;;;;;;;;;;;;;4
16;AP;1982;;9;1;;;;;;;;;;;;;8
16;AP;1983;;19;4;;;;;;;;;;;;;12
16;AP;1984;;14;3;;;;;;;;;;;;;12
16;AP;1985;;16;2;;;;;;;;;;;;;15
16;AP;1986;;15;2;;;;;;;;;;;;;7
16;AP;1987;;9;4;;;;;;;;;;;;;9
16;AP;1988;;12;0;;;;;;;;;;;;;5
16;AP;1989;19.0;27;2;13.0;29.0;1.0;;;36.0;39.0;;;3.0;;;20
16;AP;1990;14.0;18;3;11.0;22.0;2.0;;;40.0;46.0;;;5.0;;;17
16;AP;1991;17.0;28;2;9.0;30.0;2.0;;;49.0;54.0;;;5.0;;;19
16;AP;1992;35.0;41;2;24.0;43.0;3.0;;;69.0;73.0;;;4.0;;;38
16;AP;1993;37.0;34;2;26.0;36.0;2.0;;;61.0;66.0;;;5.0;;;39
16;AP;1994;49.0;63;6;33.0;69.0;4.0;;;109.0;125.0;;;16.0;;;53
16;AP;1995;54.0;70;2;34.0;72.0;3.0;;;113.0;124.0;;;11.0;;;57
16;AP;1996;80.0;80;11;54.0;91.0;9.0;0.0;0.0;141.0;157.0;0.0;0.0;16.0;0.0;0.0;89
16;AP;1997;51.0;80;5;31.0;85.0;6.0;13.0;73.0;128.0;140.0;2.0;7.0;12.0;15.0;80.0;57
16;AP;1998;64.0;92;5;43.0;97.0;7.0;8.0;134.0;148.0;160.0;3.0;9.0;12.0;11.0;143.0;71
16;AP;1999;55.0;113;11;41.0;124.0;5.0;10.0;163.0;175.0;192.0;1.0;16.0;17.0;11.0;179.0;60
16;AP;2000;43.0;105;2;24.0;107.0;2.0;12.0;124.0;152.0;156.0;0.0;4.0;4.0;12.0;128.0;33
16;AP;2001;41.0;108;7;21.0;115.0;1.0;13.0;155.0;170.0;182.0;2.0;9.0;12.0;15.0;164.0;43
16;AP;2002;43.0;115;5;28.0;120.0;5.0;14.0;149.0;169.0;181.0;4.0;8.0;12.0;18.0;157.0;50
16;AP;2003;38.0;125;8;51.0;133.0;5.0;9.0;159.0;170.0;185.0;2.0;12.0;15.0;11.0;171.0;70
16;AP;2004;30.0;108;8;51.0;116.0;5.0;9.0;146.0;157.0;172.0;1.0;14.0;15.0;10.0;160.0;74
16;AP;2005;26.0;117;6;33.0;123.0;5.0;20.0;159.0;181.0;196.0;2.0;13.0;15.0;22.0;172.0;55
16;AP;2006;35.0;125;3;49.0;128.0;0.0;11.0;176.0;189.0;202.0;3.0;10.0;13.0;14.0;186.0;75
16;AP;2007;26.0;107;7;40.0;114.0;5.0;17.0;132.0;160.0;172.0;4.0;8.0;12.0;21.0;140.0;60
16;AP;2008;27.0;137;4;46.0;141.0;3.0;6.0;183.0;196.0;210.0;0.0;13.0;13.0;6.0;196.0;65
16;AP;2009;23.0;104;4;43.0;108.0;3.0;9.0;158.0;178.0;190.0;2.0;10.0;12.0;11.0;168.0;69
16;AP;2010;27.0;164;4;72.0;168.0;5.0;26.0;191.0;244.0;260.0;2.0;14.0;16.0;28.0;205.0;103
16;AP;2011;25.0;112;10;53.0;122.0;9.0;24.0;163.0;190.0;209.0;3.0;16.0;19.0;27.0;179.0;80
16;AP;2012;29.0;156;8;81.0;164.0;6.0;19.0;200.0;236.0;253.0;2.0;15.0;17.0;21.0;215.0;117
16;AP;2013;65.0;139;8;69.0;147.0;6.0;25.0;162.0;206.0;225.0;2.0;15.0;19.0;27.0;177.0;104
16;AP;2014;43.0;149;13;99.0;162.0;8.0;14.0;213.0;236.0;256.0;1.0;19.0;20.0;15.0;232.0;152
16;AP;2015;50.0;159;6;96.0;165.0;7.0;12.0;251.0;275.0;293.0;3.0;13.0;18.0;15.0;264.0;154
16;AP;2016;65.0;228;5;153.0;233.0;7.0;11.0;347.0;364.0;381.0;2.0;15.0;17.0;13.0;362.0;222
16;AP;2017;89.0;224;12;112.0;236.0;9.0;22.0;328.0;356.0;383.0;2.0;23.0;27.0;24.0;351.0;177
16;AP;2018;171.0;273;6;162.0;279.0;9.0;24.0;377.0;411.0;426.0;2.0;12.0;15.0;26.0;389.0;241
16;AP;2019;77.0;242;9;167.0;251.0;10.0;8.0;330.0;342.0;361.0;1.0;17.0;19.0;9.0;347.0;228
16;AP;2020;95.0;234;10;147.0;244.0;12.0;17.0;345.0;365.0;387.0;1.0;21.0;22.0;18.0;366.0;222
16;AP;2021;98.0;305;8;217.0;313.0;11.0;10.0;428.0;443.0;462.0;0.0;18.0;19.0;10.0;446.0;314
29;BA;1979;;114;17;;;;;;;;;;;;;116
29;BA;1980;;112;18;;;;;;;;;;;;;139
29;BA;1981;;113;15;;;;;;;;;;;;;124
29;BA;1982;;164;36;;;;;;;;;;;;;211
29;BA;1983;;126;20;;;;;;;;;;;;;154
29;BA;1984;;186;28;;;;;;;;;;;;;248
29;BA;1985;;216;27;;;;;;;;;;;;;254
29;BA;1986;;206;28;;;;;;;;;;;;;284
29;BA;1987;;258;21;;;;;;;;;;;;;294
29;BA;1988;;390;35;;;;;;;;;;;;;429
29;BA;1989;562.0;527;46;327.0;574.0;23.0;;;1000.0;1086.0;;;80.0;;;591
29;BA;1990;486.0;406;30;289.0;437.0;31.0;;;782.0;867.0;;;77.0;;;523
29;BA;1991;245.0;236;29;128.0;266.0;20.0;;;528.0;596.0;;;64.0;;;266
29;BA;1992;401.0;369;36;237.0;405.0;26.0;;;758.0;840.0;;;79.0;;;428
29;BA;1993;945.0;775;46;618.0;825.0;54.0;;;1364.0;1503.0;;;120.0;;;1013
29;BA;1994;1073.0;880;82;716.0;963.0;88.0;;;1551.0;1739.0;;;180.0;;;1164
29;BA;1995;978.0;723;57;604.0;783.0;79.0;;;1360.0;1536.0;;;165.0;;;1067
29;BA;1996;1368.0;918;83;854.0;1001.0;120.0;0.0;0.0;1707.0;1883.0;0.0;0.0;176.0;0.0;0.0;1488
29;BA;1997;1328.0;1013;80;850.0;1093.0;98.0;14.0;120.0;1805.0;1981.0;4.0;11.0;175.0;18.0;131.0;1426
29;BA;1998;760.0;616;39;462.0;656.0;38.0;44.0;248.0;1169.0;1271.0;3.0;24.0;101.0;47.0;273.0;799
29;BA;1999;520.0;442;33;313.0;475.0;31.0;88.0;305.0;823.0;913.0;9.0;41.0;88.0;97.0;346.0;551
29;BA;2000;31.0;607;59;451.0;666.0;59.0;79.0;802.0;1108.0;1242.0;15.0;90.0;132.0;94.0;892.0;766
29;BA;2001;42.0;848;39;702.0;887.0;50.0;132.0;1130.0;1500.0;1622.0;13.0;81.0;122.0;145.0;1211.0;1129
29;BA;2002;45.0;949;65;777.0;1014.0;60.0;134.0;1209.0;1634.0;1759.0;15.0;88.0;123.0;149.0;1298.0;1220
29;BA;2003;65.0;1204;68;1008.0;1272.0;68.0;140.0;1565.0;2014.0;2166.0;18.0;100.0;152.0;158.0;1665.0;1588
29;BA;2004;69.0;1222;89;1023.0;1311.0;78.0;139.0;1704.0;2064.0;2262.0;20.0;155.0;195.0;159.0;1859.0;1590
29;BA;2005;50.0;1613;90;1319.0;1703.0;114.0;150.0;2216.0;2669.0;2881.0;22.0;164.0;211.0;172.0;2380.0;2022
29;BA;2006;75.0;1824;123;1561.0;1947.0;131.0;183.0;2624.0;3065.0;3311.0;21.0;197.0;243.0;204.0;2821.0;2402
29;BA;2007;55.0;2036;124;1770.0;2160.0;133.0;233.0;2909.0;3408.0;3659.0;27.0;207.0;249.0;260.0;3116.0;2700
29;BA;2008;61.0;2833;161;2547.0;2994.0;193.0;311.0;3876.0;4485.0;4819.0;34.0;260.0;315.0;345.0;4137.0;3828
29;BA;2009;66.0;3276;151;2971.0;3427.0;220.0;301.0;4455.0;5078.0;5432.0;32.0;284.0;345.0;333.0;4741.0;4361
29;BA;2010;98.0;3357;214;2938.0;3571.0;235.0;332.0;4781.0;5398.0;5844.0;42.0;361.0;438.0;374.0;5145.0;4439
29;BA;2011;71.0;3017;204;2636.0;3221.0;250.0;374.0;4402.0;5089.0;5549.0;40.0;375.0;449.0;415.0;4780.0;4170
29;BA;2012;111.0;3460;202;2930.0;3662.0;262.0;395.0;4989.0;5702.0;6148.0;42.0;368.0;437.0;437.0;5358.0;4594
29;BA;2013;98.0;3142;196;2727.0;3338.0;241.0;330.0;4709.0;5260.0;5694.0;42.0;362.0;423.0;372.0;5072.0;4287
29;BA;2014;144.0;3405;148;2965.0;3553.0;216.0;367.0;5095.0;5659.0;6052.0;50.0;323.0;385.0;417.0;5419.0;4671
29;BA;2015;147.0;3408;151;2866.0;3559.0;219.0;333.0;5112.0;5619.0;6012.0;42.0;331.0;382.0;375.0;5446.0;4555
29;BA;2016;215.0;4165;193;3509.0;4358.0;261.0;392.0;6132.0;6728.0;7171.0;50.0;379.0;441.0;442.0;6512.0;5449
29;BA;2017;168.0;4313;208;3444.0;4522.0;286.0;428.0;6377.0;6986.0;7487.0;55.0;417.0;487.0;484.0;6798.0;5427
29;BA;2018;232.0;3956;185;3163.0;4141.0;257.0;386.0;5717.0;6351.0;6787.0;44.0;369.0;427.0;430.0;6089.0;4977
29;BA;2019;218.0;3416;183;2880.0;3599.0;250.0;303.0;5264.0;5717.0;6118.0;30.0;358.0;396.0;333.0;5622.0;4596
29;BA;2020;210.0;4032;218;3200.0;4250.0;279.0;360.0;6124.0;6627.0;7076.0;43.0;387.0;444.0;403.0;6511.0;5088
29;BA;2021;303.0;4081;203;3267.0;4284.0;292.0;351.0;6302.0;6740.0;7206.0;51.0;401.0;463.0;402.0;6703.0;5294
23;CE;1979;;128;17;;;;;;;;;;;;;85
23;CE;1980;;181;11;;;;;;;;;;;;;159
23;CE;1981;;194;23;;;;;;;;;;;;;187
23;CE;1982;;200;14;;;;;;;;;;;;;149
23;CE;1983;;263;22;;;;;;;;;;;;;217
23;CE;1984;;274;16;;;;;;;;;;;;;196
23;CE;1985;;221;20;;;;;;;;;;;;;163
23;CE;1986;;230;27;;;;;;;;;;;;;143
23;CE;1987;;186;14;;;;;;;;;;;;;141
23;CE;1988;;228;16;;;;;;;;;;;;;175
23;CE;1989;203.0;286;13;121.0;299.0;13.0;;;560.0;607.0;;;47.0;;;216
23;CE;1990;219.0;230;23;126.0;253.0;23.0;;;510.0;555.0;;;45.0;;;242
23;CE;1991;227.0;281;22;139.0;303.0;15.0;;;554.0;607.0;;;53.0;;;242
23;CE;1992;187.0;244;20;102.0;265.0;14.0;;;493.0;537.0;;;42.0;;;202
23;CE;1993;249.0;330;30;164.0;360.0;21.0;;;640.0;702.0;;;61.0;;;270
23;CE;1994;238.0;284;22;123.0;308.0;21.0;;;573.0;636.0;;;59.0;;;260
23;CE;1995;341.0;406;18;195.0;424.0;18.0;;;790.0;845.0;;;55.0;;;359
23;CE;1996;320.0;405;36;192.0;443.0;29.0;0.0;0.0;793.0;885.0;0.0;0.0;84.0;0.0;0.0;351
23;CE;1997;417.0;462;33;250.0;495.0;31.0;55.0;278.0;941.0;1026.0;7.0;20.0;85.0;62.0;298.0;448
23;CE;1998;457.0;447;27;251.0;474.0;26.0;97.0;305.0;889.0;946.0;11.0;11.0;56.0;108.0;316.0;483
23;CE;1999;497.0;478;34;262.0;512.0;31.0;145.0;518.0;1012.0;1104.0;19.0;34.0;91.0;164.0;552.0;528
23;CE;2000;89.0;577;43;340.0;620.0;54.0;182.0;656.0;1131.0;1238.0;29.0;51.0;106.0;211.0;708.0;657
23;CE;2001;120.0;604;47;343.0;651.0;43.0;164.0;638.0;1170.0;1284.0;21.0;58.0;114.0;185.0;696.0;638
23;CE;2002;76.0;669;60;422.0;729.0;49.0;126.0;657.0;1320.0;1445.0;16.0;48.0;125.0;142.0;705.0;741
23;CE;2003;93.0;727;44;449.0;771.0;46.0;149.0;708.0;1460.0;1563.0;10.0;40.0;103.0;159.0;748.0;846
23;CE;2004;94.0;774;52;524.0;826.0;51.0;125.0;655.0;1459.0;1582.0;15.0;44.0;123.0;140.0;699.0;916
