cod;nome;per√≠odo;de-homens-por-armas-de-fogo;de-jovens-homens;de-jovens-mulheres;de-jovens-por-armas-de-fogo;de-jovens;de-mulheres-por-armas-de-fogo;homens-nao-negros;homens-negros;homens;homicidios;mulheres-nao-negras;mulheres-negras;mulheres;nao-negros;negros;por-armas-de-fogo
23;CE;2005;72.0;883;59;613.0;943.0;66.0;138.0;715.0;1555.0;1699.0;16.0;45.0;143.0;154.0;760.0;1012
23;CE;2006;79.0;890;51;642.0;941.0;43.0;148.0;907.0;1658.0;1792.0;17.0;65.0;134.0;165.0;972.0;1060
23;CE;2007;80.0;1016;50;758.0;1066.0;43.0;185.0;1283.0;1806.0;1933.0;27.0;84.0;126.0;213.0;1367.0;1224
23;CE;2008;88.0;1089;42;803.0;1131.0;48.0;176.0;1303.0;1902.0;2019.0;18.0;74.0;117.0;194.0;1377.0;1332
23;CE;2009;116.0;1130;64;917.0;1196.0;68.0;166.0;1280.0;2025.0;2165.0;25.0;80.0;138.0;191.0;1360.0;1511
23;CE;2010;122.0;1432;62;1219.0;1494.0;103.0;272.0;1600.0;2515.0;2688.0;27.0;111.0;173.0;299.0;1711.0;2057
23;CE;2011;145.0;1485;83;1257.0;1568.0;119.0;251.0;1541.0;2603.0;2792.0;24.0;106.0;189.0;275.0;1647.0;2063
23;CE;2012;160.0;2235;94;2031.0;2329.0;142.0;223.0;1811.0;3621.0;3841.0;26.0;110.0;219.0;249.0;1921.0;3135
23;CE;2013;133.0;2558;147;2377.0;2705.0;200.0;232.0;2088.0;4195.0;4473.0;34.0;125.0;278.0;266.0;2213.0;3655
23;CE;2014;162.0;2696;135;2484.0;2831.0;200.0;251.0;2362.0;4341.0;4626.0;25.0;145.0;285.0;276.0;2507.0;3795
23;CE;2015;263.0;2350;100;2166.0;2450.0;166.0;210.0;2118.0;3909.0;4163.0;21.0;154.0;254.0;231.0;2272.0;3393
23;CE;2016;298.0;1999;103;1794.0;2102.0;139.0;195.0;2363.0;3424.0;3642.0;14.0;149.0;218.0;209.0;2512.0;2908
23;CE;2017;299.0;3146;202;3030.0;3348.0;282.0;291.0;4580.0;5059.0;5433.0;32.0;325.0;374.0;323.0;4905.0;4698
23;CE;2018;302.0;2561;251;2532.0;2812.0;379.0;341.0;4051.0;4425.0;4900.0;47.0;426.0;475.0;388.0;4477.0;4204
23;CE;2019;234.0;1179;106;1108.0;1285.0;159.0;149.0;2036.0;2196.0;2417.0;21.0;199.0;221.0;170.0;2235.0;1900
23;CE;2020;262.0;2189;155;2123.0;2344.0;253.0;201.0;3457.0;3672.0;3992.0;21.0;295.0;319.0;222.0;3752.0;3443
23;CE;2021;239.0;1779;170;1768.0;1949.0;264.0;215.0;2906.0;3135.0;3471.0;36.0;299.0;336.0;251.0;3205.0;2973
53;DF;1979;;49;4;;;;;;;;;;;;;28
53;DF;1980;;67;7;;;;;;;;;;;;;21
53;DF;1981;;71;11;;;;;;;;;;;;;81
53;DF;1982;;98;6;;;;;;;;;;;;;101
53;DF;1983;;90;12;;;;;;;;;;;;;93
53;DF;1984;;77;9;;;;;;;;;;;;;74
53;DF;1985;;131;12;;;;;;;;;;;;;150
53;DF;1986;;121;16;;;;;;;;;;;;;148
53;DF;1987;;155;19;;;;;;;;;;;;;211
53;DF;1988;;160;11;;;;;;;;;;;;;161
53;DF;1989;177.0;177;8;116.0;185.0;5.0;;;308.0;331.0;;;23.0;;;182
53;DF;1990;259.0;234;17;159.0;251.0;19.0;;;423.0;463.0;;;40.0;;;278
53;DF;1991;291.0;272;21;209.0;293.0;23.0;;;437.0;489.0;;;52.0;;;314
53;DF;1992;255.0;231;14;172.0;245.0;16.0;;;384.0;424.0;;;40.0;;;271
53;DF;1993;335.0;296;23;234.0;319.0;27.0;;;503.0;553.0;;;49.0;;;362
53;DF;1994;354.0;301;21;250.0;322.0;33.0;;;505.0;556.0;;;50.0;;;387
53;DF;1995;417.0;329;29;288.0;358.0;27.0;;;572.0;629.0;;;57.0;;;444
53;DF;1996;402.0;308;27;268.0;335.0;32.0;0.0;0.0;562.0;615.0;0.0;0.0;52.0;0.0;0.0;435
53;DF;1997;402.0;328;21;282.0;349.0;30.0;73.0;388.0;565.0;613.0;10.0;31.0;48.0;83.0;419.0;432
53;DF;1998;439.0;354;27;316.0;381.0;35.0;73.0;415.0;579.0;633.0;13.0;37.0;54.0;86.0;452.0;474
53;DF;1999;420.0;371;31;310.0;402.0;34.0;83.0;440.0;598.0;659.0;15.0;40.0;60.0;98.0;480.0;454
53;DF;2000;129.0;388;19;334.0;407.0;23.0;97.0;533.0;644.0;687.0;7.0;32.0;41.0;104.0;565.0;501
53;DF;2001;202.0;419;28;362.0;447.0;25.0;87.0;549.0;649.0;693.0;8.0;34.0;44.0;95.0;583.0;495
53;DF;2002;239.0;385;31;338.0;416.0;29.0;80.0;503.0;591.0;641.0;13.0;36.0;50.0;93.0;539.0;469
53;DF;2003;324.0;428;26;381.0;454.0;41.0;95.0;578.0;678.0;742.0;14.0;45.0;62.0;109.0;623.0;562
53;DF;2004;332.0;410;26;360.0;436.0;29.0;101.0;538.0;642.0;696.0;8.0;43.0;52.0;109.0;582.0;506
53;DF;2005;468.0;384;19;317.0;403.0;25.0;81.0;519.0;610.0;657.0;14.0;32.0;47.0;95.0;551.0;452
53;DF;2006;455.0;374;25;305.0;399.0;33.0;70.0;537.0;611.0;660.0;9.0;39.0;49.0;79.0;576.0;435
53;DF;2007;579.0;409;22;352.0;431.0;28.0;94.0;550.0;656.0;711.0;13.0;41.0;55.0;107.0;591.0;516
53;DF;2008;673.0;457;35;390.0;492.0;38.0;98.0;644.0;748.0;812.0;7.0;57.0;64.0;105.0;701.0;579
53;DF;2009;753.0;487;36;450.0;523.0;43.0;105.0;692.0;806.0;882.0;14.0;61.0;76.0;119.0;753.0;666
53;DF;2010;785.0;420;32;379.0;452.0;42.0;85.0;630.0;720.0;786.0;15.0;50.0;66.0;100.0;680.0;576
53;DF;2011;893.0;455;38;405.0;493.0;44.0;94.0;723.0;823.0;902.0;16.0;61.0;79.0;110.0;784.0;657
53;DF;2012;1111.0;480;37;432.0;517.0;42.0;83.0;785.0;875.0;954.0;11.0;63.0;77.0;94.0;849.0;725
53;DF;2013;1338.0;430;35;382.0;465.0;39.0;69.0;681.0;759.0;837.0;12.0;66.0;78.0;81.0;747.0;593
53;DF;2014;1613.0;427;26;388.0;453.0;30.0;105.0;664.0;783.0;843.0;13.0;46.0;60.0;118.0;710.0;631
53;DF;2015;1649.0;360;22;310.0;382.0;24.0;120.0;551.0;682.0;742.0;13.0;45.0;58.0;133.0;598.0;489
53;DF;2016;1540.0;379;30;336.0;409.0;31.0;121.0;569.0;696.0;760.0;11.0;53.0;64.0;132.0;622.0;516
53;DF;2017;1425.0;308;17;256.0;325.0;25.0;109.0;452.0;564.0;610.0;12.0;34.0;46.0;121.0;486.0;401
53;DF;2018;1233.0;257;13;210.0;271.0;20.0;97.0;372.0;473.0;530.0;18.0;35.0;55.0;115.0;408.0;329
53;DF;2019;1028.0;226;18;169.0;244.0;20.0;83.0;339.0;425.0;480.0;18.0;36.0;55.0;101.0;375.0;257
53;DF;2020;1379.0;207;12;144.0;219.0;16.0;107.0;306.0;418.0;453.0;15.0;20.0;35.0;122.0;326.0;248
53;DF;2021;1376.0;160;8;112.0;168.0;15.0;69.0;277.0;355.0;401.0;18.0;27.0;46.0;87.0;304.0;193
32;ES;1979;;93;11;;;;;;;;;;;;;82
32;ES;1980;;113;16;;;;;;;;;;;;;122
32;ES;1981;;149;28;;;;;;;;;;;;;130
32;ES;1982;;138;12;;;;;;;;;;;;;114
32;ES;1983;;135;20;;;;;;;;;;;;;118
32;ES;1984;;143;21;;;;;;;;;;;;;151
32;ES;1985;;168;18;;;;;;;;;;;;;209
32;ES;1986;;192;22;;;;;;;;;;;;;205
32;ES;1987;;206;21;;;;;;;;;;;;;232
32;ES;1988;;266;32;;;;;;;;;;;;;265
32;ES;1989;361.0;320;29;180.0;349.0;29.0;;;763.0;845.0;;;75.0;;;395
32;ES;1990;382.0;344;40;215.0;384.0;37.0;;;791.0;881.0;;;88.0;;;419
32;ES;1991;440.0;377;36;229.0;413.0;32.0;;;872.0;968.0;;;95.0;;;473
32;ES;1992;349.0;322;39;196.0;361.0;31.0;;;751.0;839.0;;;85.0;;;381
32;ES;1993;522.0;466;50;295.0;516.0;33.0;;;995.0;1098.0;;;101.0;;;555
32;ES;1994;549.0;476;41;300.0;517.0;46.0;;;1053.0;1166.0;;;108.0;;;596
32;ES;1995;557.0;512;57;347.0;569.0;53.0;;;1031.0;1154.0;;;123.0;;;610
32;ES;1996;597.0;518;54;351.0;573.0;63.0;0.0;0.0;1067.0;1191.0;0.0;0.0;123.0;0.0;0.0;661
32;ES;1997;887.0;667;58;526.0;725.0;67.0;105.0;262.0;1287.0;1416.0;16.0;20.0;128.0;121.0;283.0;955
32;ES;1998;1066.0;816;64;669.0;880.0;93.0;156.0;328.0;1508.0;1675.0;22.0;32.0;163.0;178.0;360.0;1161
32;ES;1999;1041.0;752;63;664.0;815.0;80.0;208.0;554.0;1396.0;1524.0;22.0;45.0;128.0;230.0;599.0;1121
32;ES;2000;96.0;692;52;576.0;744.0;63.0;237.0;624.0;1322.0;1435.0;23.0;49.0;113.0;260.0;673.0;1004
32;ES;2001;95.0;723;60;609.0;784.0;80.0;222.0;680.0;1319.0;1452.0;33.0;58.0;132.0;255.0;738.0;1019
32;ES;2002;110.0;862;74;760.0;936.0;88.0;261.0;742.0;1494.0;1644.0;29.0;71.0;149.0;290.0;813.0;1221
32;ES;2003;133.0;836;57;699.0;893.0;71.0;293.0;816.0;1487.0;1629.0;42.0;67.0;141.0;335.0;883.0;1179
32;ES;2004;123.0;875;61;761.0;936.0;80.0;227.0;859.0;1482.0;1619.0;33.0;69.0;137.0;260.0;928.0;1188
32;ES;2005;140.0;839;65;726.0;904.0;101.0;213.0;924.0;1453.0;1602.0;30.0;90.0;149.0;243.0;1014.0;1189
32;ES;2006;181.0;904;78;787.0;982.0;100.0;211.0;1008.0;1578.0;1762.0;44.0;103.0;183.0;255.0;1111.0;1294
32;ES;2007;169.0;929;79;823.0;1008.0;111.0;245.0;1081.0;1691.0;1877.0;32.0;116.0;186.0;277.0;1197.0;1363
32;ES;2008;151.0;1024;89;937.0;1113.0;124.0;234.0;1123.0;1756.0;1947.0;30.0;129.0;190.0;264.0;1252.0;1495
32;ES;2009;170.0;1057;107;974.0;1164.0;130.0;219.0;1215.0;1769.0;1985.0;32.0;152.0;216.0;251.0;1367.0;1548
32;ES;2010;191.0;957;79;875.0;1036.0;94.0;231.0;1171.0;1618.0;1792.0;34.0;128.0;174.0;265.0;1299.0;1359
32;ES;2011;241.0;918;87;887.0;1005.0;105.0;201.0;1105.0;1505.0;1672.0;40.0;104.0;167.0;241.0;1209.0;1352
32;ES;2012;293.0;887;82;866.0;969.0;106.0;175.0;1205.0;1504.0;1667.0;17.0;137.0;163.0;192.0;1342.0;1335
32;ES;2013;342.0;905;80;869.0;985.0;114.0;201.0;1182.0;1451.0;1622.0;36.0;129.0;171.0;237.0;1311.0;1290
32;ES;2014;430.0;889;69;842.0;958.0;89.0;218.0;1206.0;1469.0;1609.0;25.0;110.0;140.0;243.0;1316.0;1292
32;ES;2015;367.0;775;55;709.0;830.0;78.0;163.0;1061.0;1308.0;1450.0;24.0;107.0;141.0;187.0;1168.0;1093
32;ES;2016;417.0;670;37;622.0;707.0;57.0;126.0;943.0;1166.0;1270.0;18.0;81.0;104.0;144.0;1024.0;968
32;ES;2017;351.0;789;59;771.0;848.0;89.0;161.0;1098.0;1369.0;1521.0;26.0;116.0;151.0;187.0;1214.0;1227
32;ES;2018;358.0;577;41;548.0;618.0;55.0;111.0;887.0;1063.0;1165.0;20.0;76.0;100.0;131.0;964.0;891
32;ES;2019;331.0;538;31;501.0;569.0;42.0;90.0;802.0;946.0;1043.0;13.0;73.0;97.0;103.0;875.0;781
32;ES;2020;411.0;618;50;578.0;668.0;58.0;122.0;865.0;1122.0;1229.0;16.0;78.0;101.0;139.0;943.0;930
32;ES;2021;519.0;536;30;496.0;567.0;62.0;126.0;874.0;1127.0;1253.0;25.0;88.0;125.0;151.0;963.0;892
52;GO;1979;;125;18;;;;;;;;;;;;;163
52;GO;1980;;155;28;;;;;;;;;;;;;226
52;GO;1981;;211;28;;;;;;;;;;;;;268
52;GO;1982;;211;29;;;;;;;;;;;;;226
52;GO;1983;;216;34;;;;;;;;;;;;;239
52;GO;1984;;176;28;;;;;;;;;;;;;241
52;GO;1985;;187;33;;;;;;;;;;;;;211
52;GO;1986;;203;32;;;;;;;;;;;;;285
52;GO;1987;;236;42;;;;;;;;;;;;;304
52;GO;1988;;285;41;;;;;;;;;;;;;400
52;GO;1989;426.0;302;41;223.0;344.0;44.0;;;717.0;810.0;;;91.0;;;471
52;GO;1990;349.0;277;32;180.0;309.0;29.0;;;620.0;681.0;;;58.0;;;380
52;GO;1991;396.0;346;51;222.0;397.0;44.0;;;741.0;852.0;;;110.0;;;440
52;GO;1992;361.0;288;52;189.0;340.0;56.0;;;703.0;828.0;;;125.0;;;417
52;GO;1993;327.0;266;51;188.0;317.0;47.0;;;636.0;734.0;;;96.0;;;375
52;GO;1994;401.0;327;36;227.0;363.0;41.0;;;681.0;774.0;;;93.0;;;442
52;GO;1995;376.0;291;54;208.0;345.0;61.0;;;652.0;784.0;;;129.0;;;439
52;GO;1996;403.0;291;55;223.0;346.0;66.0;0.0;0.0;663.0;782.0;0.0;0.0;119.0;0.0;0.0;469
52;GO;1997;387.0;293;32;207.0;327.0;42.0;68.0;121.0;646.0;744.0;13.0;16.0;94.0;81.0;137.0;431
52;GO;1998;390.0;294;24;217.0;325.0;36.0;71.0;180.0;616.0;704.0;12.0;12.0;76.0;84.0;193.0;434
52;GO;1999;472.0;366;50;290.0;416.0;60.0;148.0;245.0;733.0;853.0;40.0;28.0;117.0;188.0;274.0;534
52;GO;2000;603.0;482;65;406.0;548.0;71.0;269.0;472.0;940.0;1085.0;51.0;53.0;142.0;320.0;526.0;706
52;GO;2001;595.0;533;58;420.0;591.0;64.0;306.0;606.0;1035.0;1167.0;42.0;61.0;131.0;348.0;667.0;752
52;GO;2002;692.0;647;62;520.0;709.0;76.0;361.0;666.0;1225.0;1370.0;50.0;68.0;145.0;411.0;734.0;893
52;GO;2003;800.0;647;66;522.0;713.0;69.0;301.0;709.0;1201.0;1346.0;45.0;74.0;143.0;346.0;784.0;868
52;GO;2004;865.0;757;59;601.0;816.0;50.0;411.0;830.0;1377.0;1524.0;64.0;64.0;142.0;475.0;896.0;988
52;GO;2005;945.0;776;54;619.0;830.0;52.0;361.0;920.0;1334.0;1468.0;46.0;83.0;133.0;408.0;1003.0;937
52;GO;2006;1017.0;766;59;602.0;825.0;69.0;332.0;985.0;1364.0;1509.0;48.0;91.0;143.0;381.0;1076.0;984
52;GO;2007;1181.0;789;60;643.0;849.0;73.0;341.0;970.0;1382.0;1521.0;51.0;82.0;139.0;392.0;1052.0;1009
52;GO;2008;1284.0;914;57;739.0;971.0;82.0;364.0;1204.0;1629.0;1792.0;49.0;104.0;160.0;413.0;1309.0;1201
52;GO;2009;1441.0;915;62;740.0;977.0;76.0;365.0;1327.0;1733.0;1902.0;45.0;117.0;165.0;410.0;1446.0;1260
52;GO;2010;1954.0;1003;85;803.0;1088.0;80.0;349.0;1403.0;1795.0;1979.0;48.0;128.0;182.0;397.0;1533.0;1317
52;GO;2011;1944.0;1098;103;941.0;1201.0;129.0;392.0;1537.0;2005.0;2272.0;67.0;182.0;262.0;459.0;1721.0;1579
52;GO;2012;2992.0;1394;124;1195.0;1518.0;133.0;511.0;1963.0;2540.0;2793.0;67.0;171.0;247.0;578.0;2134.0;1955
52;GO;2013;3455.0;1484;114;1293.0;1598.0;141.0;557.0;2076.0;2698.0;2975.0;66.0;191.0;271.0;624.0;2268.0;2138
52;GO;2014;3595.0;1439;129;1299.0;1568.0;153.0;574.0;1986.0;2591.0;2887.0;77.0;212.0;290.0;651.0;2198.0;2054
52;GO;2015;3227.0;1516;102;1328.0;1618.0;134.0;601.0;2087.0;2734.0;2997.0;76.0;176.0;255.0;677.0;2263.0;2161
52;GO;2016;2769.0;1575;99;1346.0;1675.0;128.0;582.0;2168.0;2789.0;3036.0;54.0;180.0;238.0;638.0;2349.0;2143
52;GO;2017;4416.0;1491;110;1286.0;1601.0;129.0;501.0;2094.0;2638.0;2901.0;59.0;190.0;256.0;561.0;2284.0;2057
52;GO;2018;3825.0;1354;88;1168.0;1442.0;117.0;482.0;1929.0;2448.0;2675.0;63.0;154.0;220.0;545.0;2086.0;1860
52;GO;2019;1741.0;1131;57;881.0;1188.0;67.0;422.0;1627.0;2089.0;2253.0;43.0;115.0;161.0;465.0;1742.0;1457
52;GO;2020;3189.0;1135;55;876.0;1190.0;54.0;404.0;1594.0;2040.0;2177.0;36.0;93.0;134.0;440.0;1687.0;1391
52;GO;2021;2709.0;860;48;604.0;909.0;51.0;333.0;1304.0;1664.0;1812.0;47.0;95.0;145.0;380.0;1401.0;1012
21;MA;1979;;30;5;;;;;;;;;;;;;34
21;MA;1980;;34;7;;;;;;;;;;;;;29
21;MA;1981;;58;6;;;;;;;;;;;;;54
21;MA;1982;;60;2;;;;;;;;;;;;;62
21;MA;1983;;53;5;;;;;;;;;;;;;56
21;MA;1984;;62;6;;;;;;;;;;;;;84
21;MA;1985;;45;7;;;;;;;;;;;;;74
21;MA;1986;;107;8;;;;;;;;;;;;;104
21;MA;1987;;110;5;;;;;;;;;;;;;116
21;MA;1988;;122;7;;;;;;;;;;;;;141
21;MA;1989;166.0;160;13;82.0;174.0;10.0;;;382.0;411.0;;;28.0;;;176
21;MA;1990;180.0;182;17;86.0;199.0;14.0;;;410.0;442.0;;;32.0;;;194
21;MA;1991;182.0;200;27;118.0;227.0;21.0;;;416.0;470.0;;;54.0;;;203
21;MA;1992;192.0;149;13;74.0;162.0;15.0;;;395.0;427.0;;;30.0;;;209
21;MA;1993;161.0;150;15;68.0;165.0;10.0;;;359.0;394.0;;;33.0;;;173
21;MA;1994;114.0;130;6;65.0;136.0;6.0;;;289.0;314.0;;;24.0;;;121
21;MA;1995;152.0;154;19;79.0;173.0;10.0;;;344.0;385.0;;;40.0;;;163
21;MA;1996;174.0;148;14;88.0;162.0;12.0;0.0;0.0;330.0;363.0;0.0;0.0;31.0;0.0;0.0;187
21;MA;1997;127.0;132;17;71.0;149.0;19.0;33.0;170.0;285.0;333.0;8.0;18.0;46.0;41.0;189.0;148
21;MA;1998;121.0;118;13;68.0;131.0;9.0;29.0;177.0;247.0;278.0;5.0;18.0;30.0;34.0;196.0;130
21;MA;1999;95.0;105;7;44.0;113.0;7.0;37.0;135.0;233.0;262.0;3.0;14.0;27.0;41.0;149.0;102
21;MA;2000;138.0;170;17;64.0;187.0;12.0;56.0;230.0;320.0;352.0;4.0;24.0;32.0;60.0;254.0;141
21;MA;2001;202.0;271;25;120.0;296.0;19.0;81.0;403.0;509.0;563.0;16.0;36.0;54.0;97.0;439.0;221
21;MA;2002;186.0;289;13;115.0;302.0;14.0;90.0;462.0;567.0;606.0;7.0;31.0;39.0;97.0;493.0;253
21;MA;2003;272.0;389;30;176.0;419.0;27.0;109.0;599.0;726.0;795.0;11.0;58.0;69.0;120.0;657.0;351
21;MA;2004;228.0;373;25;196.0;398.0;23.0;79.0;587.0;679.0;732.0;9.0;44.0;53.0;88.0;631.0;355
21;MA;2005;256.0;481;30;276.0;511.0;21.0;130.0;725.0;877.0;935.0;8.0;49.0;58.0;138.0;774.0;489
21;MA;2006;285.0;497;30;256.0;527.0;24.0;135.0;753.0;902.0;969.0;8.0;58.0;67.0;143.0;811.0;479
21;MA;2007;415.0;592;31;353.0;623.0;23.0;144.0;911.0;1063.0;1127.0;13.0;50.0;63.0;157.0;962.0;602
21;MA;2008;500.0;677;37;408.0;714.0;25.0;144.0;1030.0;1196.0;1277.0;12.0;67.0;81.0;156.0;1097.0;698
21;MA;2009;590.0;737;38;458.0;775.0;32.0;142.0;1143.0;1311.0;1398.0;19.0;67.0;87.0;161.0;1210.0;785
21;MA;2010;578.0;785;52;480.0;837.0;42.0;133.0;1242.0;1402.0;1519.0;18.0;99.0;117.0;151.0;1341.0;827
21;MA;2011;744.0;765;55;515.0;820.0;51.0;184.0;1255.0;1460.0;1591.0;20.0;109.0;131.0;204.0;1364.0;944
21;MA;2012;824.0;910;42;653.0;952.0;41.0;172.0;1459.0;1662.0;1777.0;16.0;96.0;114.0;188.0;1555.0;1152
21;MA;2013;1094.0;1114;57;790.0;1171.0;58.0;184.0;1788.0;2031.0;2163.0;23.0;107.0;131.0;208.0;1895.0;1397
21;MA;2014;1246.0;1248;62;962.0;1311.0;75.0;215.0;2048.0;2307.0;2462.0;21.0;129.0;152.0;236.0;2179.0;1688
21;MA;2015;1181.0;1200;56;968.0;1257.0;67.0;240.0;2003.0;2286.0;2438.0;27.0;115.0;148.0;267.0;2118.0;1718
21;MA;2016;1493.0;1157;55;873.0;1212.0;84.0;247.0;1963.0;2247.0;2408.0;24.0;133.0;159.0;271.0;2097.0;1625
21;MA;2017;1804.0;1063;49;822.0;1112.0;56.0;169.0;1855.0;2051.0;2180.0;12.0;113.0;127.0;181.0;1968.0;1483
21;MA;2018;1561.0;935;41;698.0;976.0;50.0;170.0;1656.0;1856.0;1982.0;11.0;109.0;122.0;181.0;1767.0;1284
21;MA;2019;1106.0;753;47;567.0;801.0;44.0;165.0;1402.0;1584.0;1704.0;19.0;93.0;114.0;186.0;1498.0;1074
21;MA;2020;1157.0;960;53;786.0;1013.0;67.0;201.0;1736.0;1961.0;2103.0;16.0;123.0;140.0;217.0;1860.0;1447
21;MA;2021;975.0;896;47;736.0;943.0;71.0;197.0;1644.0;1868.0;1999.0;18.0;110.0;131.0;215.0;1754.0;1447
31;MG;1979;;404;73;;;;;;;;;;;;;435
31;MG;1980;;444;51;;;;;;;;;;;;;466
31;MG;1981;;410;72;;;;;;;;;;;;;374
31;MG;1982;;395;61;;;;;;;;;;;;;346
31;MG;1983;;319;61;;;;;;;;;;;;;339
31;MG;1984;;379;69;;;;;;;;;;;;;437
31;MG;1985;;384;66;;;;;;;;;;;;;382
31;MG;1986;;378;54;;;;;;;;;;;;;379
31;MG;1987;;378;56;;;;;;;;;;;;;340
31;MG;1988;;388;60;;;;;;;;;;;;;347
31;MG;1989;384.0;479;67;223.0;546.0;47.0;;;1047.0;1216.0;;;168.0;;;432
31;MG;1990;444.0;457;63;240.0;520.0;50.0;;;1029.0;1178.0;;;148.0;;;494
31;MG;1991;472.0;480;60;269.0;541.0;43.0;;;1071.0;1232.0;;;159.0;;;516
31;MG;1992;435.0;418;62;231.0;481.0;51.0;;;972.0;1131.0;;;154.0;;;488
31;MG;1993;466.0;472;61;281.0;533.0;68.0;;;1028.0;1211.0;;;181.0;;;535
31;MG;1994;409.0;448;74;256.0;525.0;50.0;;;941.0;1118.0;;;170.0;;;460
31;MG;1995;558.0;511;52;325.0;566.0;46.0;;;1057.0;1214.0;;;145.0;;;607
31;MG;1996;559.0;501;77;336.0;579.0;87.0;2.0;0.0;1075.0;1261.0;0.0;0.0;185.0;2.0;0.0;647
31;MG;1997;656.0;532;69;387.0;601.0;72.0;262.0;519.0;1168.0;1347.0;49.0;60.0;179.0;311.0;579.0;728
31;MG;1998;788.0;648;81;480.0;729.0;77.0;363.0;700.0;1310.0;1511.0;57.0;92.0;201.0;420.0;792.0;865
31;MG;1999;650.0;693;98;413.0;792.0;74.0;368.0;732.0;1373.0;1596.0;69.0;110.0;222.0;437.0;842.0;725
31;MG;2000;451.0;1058;108;900.0;1166.0;117.0;541.0;1126.0;1857.0;2109.0;102.0;125.0;252.0;643.0;1251.0;1420
31;MG;2001;575.0;1153;102;957.0;1255.0;97.0;673.0;1304.0;2124.0;2366.0;94.0;119.0;241.0;767.0;1423.0;1558
31;MG;2002;675.0;1504;120;1249.0;1624.0;142.0;783.0;1776.0;2700.0;2994.0;120.0;151.0;294.0;903.0;1927.0;2049
31;MG;2003;740.0;2062;179;1814.0;2241.0;200.0;996.0;2340.0;3493.0;3869.0;152.0;199.0;376.0;1148.0;2539.0;2815
31;MG;2004;719.0;2386;185;2154.0;2571.0;220.0;1063.0;2686.0;3913.0;4286.0;115.0;230.0;373.0;1178.0;2916.0;3255
31;MG;2005;873.0;2301;160;2039.0;2461.0;204.0;999.0;2658.0;3846.0;4223.0;143.0;212.0;377.0;1142.0;2870.0;3099
31;MG;2006;1244.0;2220;186;1990.0;2408.0;204.0;1103.0;2520.0;3783.0;4177.0;138.0;238.0;392.0;1242.0;2759.0;3075
31;MG;2007;1478.0;2168;176;1914.0;2344.0;218.0;1030.0;2528.0;3722.0;4125.0;131.0;248.0;403.0;1161.0;2776.0;2983
31;MG;2008;1541.0;2014;190;1764.0;2204.0;174.0;938.0;2407.0;3511.0;3889.0;133.0;221.0;377.0;1071.0;2628.0;2755
31;MG;2009;1479.0;1894;168;1646.0;2062.0;197.0;923.0;2261.0;3340.0;3742.0;132.0;246.0;402.0;1055.0;2507.0;2603
31;MG;2010;1633.0;1772;184;1523.0;1956.0;197.0;797.0;2256.0;3236.0;3646.0;141.0;259.0;409.0;938.0;2515.0;2456
31;MG;2011;1819.0;2058;192;1831.0;2250.0;220.0;1061.0;2622.0;3804.0;4262.0;165.0;283.0;457.0;1226.0;2906.0;3000
31;MG;2012;1637.0;2296;216;2031.0;2512.0;216.0;1102.0;2896.0;4100.0;4562.0;148.0;303.0;460.0;1250.0;3200.0;3228
31;MG;2013;1756.0;2411;183;2180.0;2595.0;205.0;1118.0;3076.0;4286.0;4717.0;145.0;274.0;427.0;1264.0;3350.0;3468
31;MG;2014;1721.0;2405;168;2126.0;2573.0;171.0;1075.0;3153.0;4319.0;4724.0;141.0;259.0;403.0;1216.0;3412.0;3377
