cod;nome;per√≠odo;de-homens-por-armas-de-fogo;de-jovens-homens;de-jovens-mulheres;de-jovens-por-armas-de-fogo;de-jovens;de-mulheres-por-armas-de-fogo;homens-nao-negros;homens-negros;homens;homicidios;mulheres-nao-negras;mulheres-negras;mulheres;nao-negros;negros;por-armas-de-fogo
31;MG;2015;1415.0;2213;165;1972.0;2378.0;204.0;1009.0;3033.0;4114.0;4532.0;139.0;267.0;415.0;1149.0;3300.0;3214
31;MG;2016;1473.0;2365;148;2047.0;2513.0;169.0;1054.0;3099.0;4246.0;4622.0;122.0;247.0;375.0;1177.0;3346.0;3321
31;MG;2017;1449.0;2088;129;1814.0;2217.0;146.0;974.0;2885.0;3911.0;4299.0;122.0;261.0;388.0;1096.0;3146.0;3067
31;MG;2018;1135.0;1497;129;1303.0;1626.0;137.0;728.0;2265.0;3022.0;3372.0;105.0;241.0;349.0;833.0;2506.0;2237
31;MG;2019;786.0;1252;97;1083.0;1349.0;120.0;648.0;1938.0;2598.0;2893.0;86.0;207.0;295.0;734.0;2145.0;1878
31;MG;2020;827.0;1201;86;980.0;1287.0;99.0;660.0;1789.0;2473.0;2743.0;102.0;166.0;270.0;762.0;1955.0;1702
31;MG;2021;707.0;1051;74;858.0;1125.0;86.0;611.0;1688.0;2327.0;2577.0;88.0;159.0;249.0;699.0;1847.0;1594
50;MS;1979;;52;6;;;;;;;;;;;;;62
50;MS;1980;;77;10;;;;;;;;;;;;;118
50;MS;1981;;81;14;;;;;;;;;;;;;147
50;MS;1982;;93;12;;;;;;;;;;;;;154
50;MS;1983;;101;11;;;;;;;;;;;;;137
50;MS;1984;;126;20;;;;;;;;;;;;;177
50;MS;1985;;92;9;;;;;;;;;;;;;123
50;MS;1986;;111;16;;;;;;;;;;;;;136
50;MS;1987;;97;12;;;;;;;;;;;;;173
50;MS;1988;;113;12;;;;;;;;;;;;;172
50;MS;1989;175.0;147;21;95.0;168.0;20.0;;;330.0;371.0;;;39.0;;;197
50;MS;1990;146.0;137;19;72.0;156.0;16.0;;;306.0;348.0;;;40.0;;;162
50;MS;1991;191.0;142;24;106.0;167.0;24.0;;;338.0;388.0;;;47.0;;;218
50;MS;1992;206.0;153;28;107.0;181.0;29.0;;;365.0;423.0;;;58.0;;;235
50;MS;1993;236.0;165;14;113.0;180.0;18.0;;;413.0;457.0;;;39.0;;;257
50;MS;1994;264.0;208;24;138.0;233.0;19.0;;;472.0;522.0;;;48.0;;;283
50;MS;1995;388.0;264;18;208.0;283.0;22.0;;;582.0;636.0;;;51.0;;;411
50;MS;1996;418.0;285;33;223.0;318.0;49.0;0.0;0.0;642.0;722.0;0.0;0.0;79.0;0.0;0.0;468
50;MS;1997;453.0;285;22;232.0;307.0;38.0;3.0;1.0;652.0;729.0;0.0;0.0;71.0;3.0;1.0;495
50;MS;1998;376.0;268;38;210.0;306.0;41.0;10.0;8.0;595.0;670.0;3.0;2.0;73.0;13.0;10.0;418
50;MS;1999;315.0;240;24;169.0;264.0;36.0;137.0;124.0;508.0;571.0;19.0;13.0;63.0;156.0;137.0;351
50;MS;2000;3405.0;281;33;246.0;314.0;41.0;259.0;273.0;577.0;651.0;38.0;30.0;72.0;297.0;303.0;448
50;MS;2001;3748.0;235;32;190.0;267.0;35.0;265.0;277.0;555.0;621.0;29.0;31.0;64.0;294.0;308.0;395
50;MS;2002;3453.0;283;30;203.0;313.0;34.0;284.0;298.0;605.0;684.0;41.0;35.0;77.0;325.0;333.0;421
50;MS;2003;3580.0;318;26;240.0;344.0;35.0;268.0;355.0;640.0;705.0;35.0;27.0;64.0;303.0;382.0;430
50;MS;2004;3155.0;296;23;217.0;319.0;24.0;245.0;342.0;601.0;656.0;24.0;30.0;55.0;269.0;372.0;387
50;MS;2005;3312.0;278;30;195.0;308.0;26.0;230.0;316.0;561.0;631.0;38.0;31.0;70.0;268.0;347.0;345
50;MS;2006;3395.0;295;20;215.0;315.0;17.0;265.0;342.0;627.0;683.0;29.0;24.0;55.0;294.0;366.0;370
50;MS;2007;3511.0;312;28;222.0;340.0;29.0;274.0;341.0;641.0;710.0;39.0;28.0;67.0;314.0;369.0;401
50;MS;2008;3277.0;318;27;229.0;345.0;22.0;274.0;339.0;639.0;699.0;38.0;22.0;60.0;312.0;361.0;392
50;MS;2009;2931.0;328;26;244.0;354.0;28.0;276.0;374.0;660.0;725.0;40.0;25.0;65.0;316.0;399.0;429
50;MS;2010;2497.0;267;25;186.0;292.0;21.0;238.0;336.0;579.0;656.0;33.0;38.0;76.0;271.0;374.0;344
50;MS;2011;2393.0;274;33;194.0;307.0;35.0;214.0;376.0;595.0;673.0;38.0;40.0;78.0;252.0;416.0;368
50;MS;2012;2358.0;267;24;175.0;291.0;13.0;196.0;402.0;606.0;683.0;32.0;45.0;77.0;228.0;447.0;337
50;MS;2013;2159.0;243;22;148.0;265.0;24.0;192.0;360.0;555.0;630.0;34.0;40.0;75.0;226.0;400.0;318
50;MS;2014;2403.0;283;39;206.0;322.0;20.0;218.0;388.0;615.0;700.0;40.0;44.0;85.0;258.0;432.0;357
50;MS;2015;2930.0;241;23;171.0;264.0;19.0;205.0;367.0;576.0;634.0;20.0;38.0;58.0;225.0;405.0;316
50;MS;2016;3328.0;248;26;159.0;274.0;25.0;211.0;369.0;591.0;671.0;34.0;46.0;80.0;245.0;415.0;326
50;MS;2017;4287.0;250;25;158.0;275.0;21.0;209.0;385.0;597.0;659.0;28.0;33.0;61.0;237.0;418.0;327
50;MS;2018;3227.0;214;25;119.0;239.0;21.0;182.0;320.0;506.0;572.0;28.0;38.0;66.0;210.0;358.0;243
50;MS;2019;2584.0;174;17;98.0;191.0;14.0;146.0;280.0;430.0;491.0;35.0;26.0;61.0;181.0;306.0;216
50;MS;2020;2943.0;151;26;90.0;177.0;25.0;141.0;278.0;420.0;491.0;32.0;38.0;71.0;173.0;316.0;207
50;MS;2021;2646.0;193;15;124.0;208.0;35.0;135.0;346.0;484.0;551.0;24.0;42.0;66.0;160.0;388.0;273
51;MT;1979;;4;0;;;;;;;;;;;;;2
51;MT;1980;;12;1;;;;;;;;;;;;;22
51;MT;1981;;33;7;;;;;;;;;;;;;38
51;MT;1982;;17;2;;;;;;;;;;;;;24
51;MT;1983;;41;4;;;;;;;;;;;;;51
51;MT;1984;;57;6;;;;;;;;;;;;;68
51;MT;1985;;81;17;;;;;;;;;;;;;118
51;MT;1986;;110;15;;;;;;;;;;;;;172
51;MT;1987;;124;14;;;;;;;;;;;;;185
51;MT;1988;;138;9;;;;;;;;;;;;;188
51;MT;1989;199.0;165;15;82.0;180.0;8.0;;;440.0;471.0;;;31.0;;;207
51;MT;1990;164.0;139;16;66.0;155.0;16.0;;;376.0;415.0;;;39.0;;;180
51;MT;1991;201.0;146;26;98.0;172.0;26.0;;;403.0;452.0;;;49.0;;;227
51;MT;1992;144.0;126;17;70.0;144.0;11.0;;;316.0;355.0;;;35.0;;;158
51;MT;1993;159.0;138;20;81.0;158.0;11.0;;;325.0;356.0;;;31.0;;;170
51;MT;1994;138.0;109;4;56.0;113.0;7.0;;;296.0;316.0;;;20.0;;;145
51;MT;1995;297.0;181;33;112.0;214.0;25.0;;;516.0;583.0;;;66.0;;;322
51;MT;1996;386.0;229;39;196.0;269.0;38.0;0.0;0.0;568.0;660.0;0.0;0.0;87.0;0.0;0.0;427
51;MT;1997;398.0;268;34;189.0;302.0;36.0;91.0;212.0;673.0;766.0;21.0;23.0;88.0;113.0;235.0;437
51;MT;1998;490.0;311;44;255.0;356.0;46.0;176.0;364.0;737.0;832.0;23.0;46.0;93.0;200.0;411.0;537
51;MT;1999;441.0;304;33;218.0;337.0;35.0;200.0;387.0;751.0;822.0;23.0;34.0;71.0;223.0;421.0;476
51;MT;2000;340.0;396;26;325.0;422.0;43.0;303.0;561.0;909.0;990.0;33.0;47.0;81.0;336.0;608.0;691
51;MT;2001;323.0;384;43;286.0;427.0;42.0;276.0;573.0;880.0;973.0;33.0;56.0;92.0;309.0;629.0;582
51;MT;2002;393.0;377;37;279.0;414.0;45.0;283.0;549.0;856.0;948.0;37.0;53.0;92.0;320.0;602.0;582
51;MT;2003;436.0;368;38;270.0;406.0;40.0;266.0;544.0;818.0;908.0;34.0;53.0;90.0;300.0;597.0;555
51;MT;2004;431.0;352;49;236.0;401.0;36.0;234.0;512.0;754.0;853.0;39.0;60.0;99.0;273.0;572.0;454
51;MT;2005;507.0;373;34;265.0;407.0;32.0;227.0;579.0;815.0;907.0;38.0;51.0;89.0;265.0;631.0;487
51;MT;2006;589.0;394;33;282.0;427.0;22.0;212.0;605.0;825.0;896.0;28.0;42.0;70.0;241.0;647.0;497
51;MT;2007;613.0;334;34;248.0;368.0;35.0;230.0;561.0;794.0;889.0;41.0;54.0;95.0;271.0;615.0;542
51;MT;2008;701.0;390;38;291.0;428.0;36.0;211.0;630.0;851.0;937.0;27.0;57.0;86.0;238.0;687.0;572
51;MT;2009;951.0;425;44;309.0;469.0;44.0;209.0;682.0;905.0;1000.0;38.0;55.0;94.0;247.0;738.0;573
51;MT;2010;1129.0;434;28;310.0;462.0;27.0;217.0;667.0;890.0;972.0;26.0;54.0;80.0;243.0;722.0;566
51;MT;2011;1271.0;439;35;320.0;474.0;34.0;227.0;679.0;920.0;1009.0;27.0;60.0;87.0;254.0;740.0;602
51;MT;2012;1135.0;498;46;375.0;544.0;37.0;218.0;732.0;972.0;1074.0;35.0;62.0;100.0;253.0;794.0;641
51;MT;2013;1174.0;515;26;404.0;541.0;34.0;243.0;798.0;1064.0;1158.0;28.0;62.0;91.0;271.0;860.0;745
51;MT;2014;1171.0;587;49;463.0;636.0;45.0;278.0;946.0;1247.0;1358.0;33.0;76.0;111.0;311.0;1022.0;854
51;MT;2015;1190.0;481;48;392.0;529.0;50.0;221.0;843.0;1082.0;1203.0;30.0;88.0;118.0;251.0;931.0;769
51;MT;2016;998.0;480;36;386.0;516.0;38.0;218.0;845.0;1074.0;1180.0;26.0;77.0;104.0;244.0;922.0;752
51;MT;2017;1003.0;432;31;332.0;463.0;40.0;222.0;780.0;1010.0;1102.0;22.0;70.0;92.0;244.0;850.0;669
51;MT;2018;949.0;395;30;295.0;425.0;31.0;193.0;695.0;901.0;989.0;16.0;71.0;88.0;209.0;766.0;566
51;MT;2019;682.0;336;30;247.0;366.0;33.0;157.0;639.0;808.0;895.0;27.0;56.0;84.0;185.0;696.0;490
51;MT;2020;863.0;395;35;309.0;430.0;40.0;182.0;689.0;878.0;987.0;25.0;79.0;105.0;207.0;770.0;584
51;MT;2021;887.0;348;25;261.0;373.0;30.0;191.0;610.0;806.0;888.0;19.0;62.0;81.0;210.0;672.0;529
15;PA;1979;;127;19;;;;;;;;;;;;;117
15;PA;1980;;143;19;;;;;;;;;;;;;169
15;PA;1981;;144;25;;;;;;;;;;;;;171
15;PA;1982;;150;16;;;;;;;;;;;;;176
15;PA;1983;;211;34;;;;;;;;;;;;;240
15;PA;1984;;212;24;;;;;;;;;;;;;296
15;PA;1985;;200;16;;;;;;;;;;;;;265
15;PA;1986;;226;28;;;;;;;;;;;;;301
15;PA;1987;;196;22;;;;;;;;;;;;;310
15;PA;1988;;237;25;;;;;;;;;;;;;337
15;PA;1989;328.0;276;27;165.0;303.0;28.0;;;615.0;666.0;;;51.0;;;356
15;PA;1990;424.0;337;39;242.0;376.0;35.0;;;669.0;748.0;;;78.0;;;459
15;PA;1991;448.0;344;36;232.0;380.0;42.0;;;737.0;810.0;;;72.0;;;491
15;PA;1992;436.0;325;27;221.0;353.0;31.0;;;701.0;759.0;;;56.0;;;468
15;PA;1993;345.0;269;21;169.0;290.0;20.0;;;577.0;623.0;;;46.0;;;365
15;PA;1994;377.0;333;29;217.0;362.0;36.0;;;657.0;716.0;;;59.0;;;413
15;PA;1995;362.0;300;21;183.0;321.0;25.0;;;641.0;700.0;;;59.0;;;387
15;PA;1996;318.0;310;38;174.0;348.0;31.0;1.0;0.0;622.0;700.0;0.0;0.0;78.0;1.0;0.0;349
15;PA;1997;371.0;359;27;211.0;386.0;36.0;28.0;237.0;678.0;754.0;2.0;23.0;76.0;30.0;260.0;407
15;PA;1998;407.0;410;28;240.0;438.0;29.0;56.0;472.0;707.0;774.0;10.0;45.0;67.0;66.0;517.0;436
15;PA;1999;325.0;297;16;175.0;314.0;18.0;66.0;462.0;601.0;642.0;1.0;31.0;39.0;67.0;494.0;344
15;PA;2000;261.0;388;30;247.0;418.0;24.0;88.0;603.0;743.0;806.0;7.0;55.0;63.0;95.0;658.0;461
15;PA;2001;347.0;469;46;289.0;515.0;46.0;96.0;725.0;869.0;966.0;20.0;74.0;97.0;116.0;799.0;543
15;PA;2002;388.0;601;31;373.0;632.0;33.0;127.0;974.0;1119.0;1192.0;10.0;62.0;73.0;137.0;1036.0;694
15;PA;2003;321.0;700;47;466.0;747.0;45.0;137.0;1159.0;1311.0;1405.0;15.0;78.0;93.0;152.0;1237.0;871
15;PA;2004;286.0;768;43;539.0;811.0;42.0;143.0;1274.0;1426.0;1519.0;14.0;77.0;93.0;157.0;1351.0;969
15;PA;2005;306.0;1024;57;708.0;1082.0;56.0;155.0;1625.0;1797.0;1926.0;26.0;101.0;127.0;181.0;1726.0;1195
15;PA;2006;388.0;1130;55;771.0;1185.0;71.0;139.0;1749.0;1930.0;2073.0;21.0;118.0;140.0;160.0;1867.0;1295
15;PA;2007;329.0;1197;66;859.0;1263.0;58.0;164.0;1841.0;2049.0;2194.0;26.0;112.0;144.0;190.0;1953.0;1385
15;PA;2008;357.0;1553;82;1160.0;1635.0;89.0;186.0;2445.0;2687.0;2860.0;27.0;139.0;169.0;213.0;2585.0;1929
15;PA;2009;435.0;1635;82;1242.0;1717.0;84.0;189.0;2558.0;2802.0;2989.0;23.0;152.0;180.0;213.0;2711.0;2038
15;PA;2010;434.0;1819;115;1469.0;1935.0;126.0;236.0;2998.0;3286.0;3521.0;30.0;197.0;231.0;266.0;3198.0;2502
15;PA;2011;493.0;1679;79;1292.0;1758.0;106.0;217.0;2629.0;2881.0;3073.0;27.0;154.0;186.0;245.0;2787.0;2077
15;PA;2012;618.0;1684;114;1310.0;1799.0;119.0;221.0;2738.0;2993.0;3236.0;27.0;202.0;232.0;248.0;2942.0;2138
15;PA;2013;701.0;1691;93;1253.0;1785.0;121.0;240.0;2830.0;3157.0;3405.0;35.0;190.0;231.0;276.0;3025.0;2229
15;PA;2014;848.0;1705;116;1331.0;1821.0;132.0;194.0;2912.0;3189.0;3446.0;21.0;221.0;249.0;216.0;3135.0;2305
15;PA;2015;1055.0;1827;109;1462.0;1936.0;144.0;202.0;3138.0;3401.0;3675.0;20.0;236.0;261.0;222.0;3375.0;2539
15;PA;2016;1220.0;2137;129;1776.0;2266.0;178.0;243.0;3597.0;3921.0;4223.0;14.0;274.0;294.0;257.0;3871.0;3048
15;PA;2017;1049.0;2322;129;1939.0;2451.0;202.0;308.0;3858.0;4255.0;4575.0;21.0;286.0;311.0;329.0;4144.0;3362
15;PA;2018;934.0;2285;132;2004.0;2418.0;197.0;269.0;3827.0;4185.0;4528.0;32.0;282.0;323.0;301.0;4113.0;3439
15;PA;2019;743.0;1690;100;1359.0;1791.0;135.0;201.0;2887.0;3155.0;3405.0;21.0;204.0;232.0;222.0;3093.0;2342
15;PA;2020;795.0;1369;84;1101.0;1454.0;99.0;176.0;2381.0;2605.0;2809.0;23.0;166.0;193.0;199.0;2547.0;1886
15;PA;2021;641.0;1366;87;1106.0;1453.0;100.0;152.0;2425.0;2627.0;2847.0;17.0;185.0;208.0;169.0;2611.0;1939
25;PB;1979;;74;12;;;;;;;;;;;;;71
25;PB;1980;;106;13;;;;;;;;;;;;;127
25;PB;1981;;114;13;;;;;;;;;;;;;133
25;PB;1982;;100;16;;;;;;;;;;;;;112
25;PB;1983;;137;16;;;;;;;;;;;;;120
25;PB;1984;;135;10;;;;;;;;;;;;;147
25;PB;1985;;160;21;;;;;;;;;;;;;140
25;PB;1986;;179;29;;;;;;;;;;;;;195
25;PB;1987;;149;21;;;;;;;;;;;;;149
25;PB;1988;;155;25;;;;;;;;;;;;;156
25;PB;1989;201.0;169;24;102.0;193.0;21.0;;;409.0;461.0;;;52.0;;;222
25;PB;1990;206.0;172;13;95.0;185.0;18.0;;;399.0;440.0;;;41.0;;;224
25;PB;1991;158.0;170;13;79.0;183.0;22.0;;;361.0;401.0;;;40.0;;;180
25;PB;1992;194.0;150;15;101.0;165.0;24.0;;;319.0;355.0;;;36.0;;;218
25;PB;1993;192.0;157;10;94.0;168.0;13.0;;;337.0;365.0;;;26.0;;;205
25;PB;1994;172.0;193;9;98.0;204.0;16.0;;;354.0;385.0;;;28.0;;;188
25;PB;1995;210.0;198;37;131.0;235.0;29.0;;;391.0;457.0;;;66.0;;;239
25;PB;1996;234.0;259;43;148.0;302.0;41.0;0.0;0.0;530.0;636.0;0.0;0.0;106.0;0.0;0.0;275
25;PB;1997;299.0;225;21;166.0;247.0;27.0;26.0;67.0;449.0;492.0;1.0;8.0;42.0;27.0;75.0;327
25;PB;1998;267.0;215;24;165.0;239.0;24.0;25.0;82.0;414.0;455.0;6.0;5.0;41.0;31.0;87.0;291
25;PB;1999;237.0;189;13;138.0;202.0;19.0;34.0;111.0;369.0;403.0;13.0;7.0;34.0;47.0;118.0;256
25;PB;2000;705.0;277;20;227.0;297.0;32.0;52.0;351.0;463.0;507.0;7.0;32.0;44.0;59.0;383.0;372
25;PB;2001;1079.0;264;24;211.0;288.0;23.0;47.0;298.0;439.0;484.0;9.0;31.0;45.0;56.0;329.0;346
25;PB;2002;1159.0;299;22;227.0;322.0;25.0;44.0;405.0;551.0;607.0;7.0;26.0;46.0;51.0;432.0;425
25;PB;2003;1520.0;325;14;260.0;339.0;22.0;44.0;458.0;579.0;616.0;4.0;25.0;35.0;48.0;484.0;459
25;PB;2004;1511.0;333;17;257.0;350.0;41.0;40.0;493.0;611.0;675.0;5.0;47.0;60.0;45.0;540.0;472
25;PB;2005;1908.0;378;25;310.0;403.0;36.0;43.0;563.0;683.0;745.0;7.0;45.0;62.0;50.0;608.0;543
25;PB;2006;2269.0;434;24;373.0;458.0;39.0;38.0;648.0;762.0;825.0;9.0;49.0;62.0;47.0;697.0;628
25;PB;2007;2565.0;432;29;372.0;461.0;42.0;32.0;704.0;793.0;864.0;8.0;55.0;69.0;40.0;759.0;656
25;PB;2008;3620.0;531;30;447.0;561.0;49.0;42.0;852.0;942.0;1029.0;8.0;76.0;87.0;50.0;928.0;750
25;PB;2009;4136.0;660;50;608.0;710.0;67.0;41.0;1069.0;1164.0;1263.0;10.0;84.0;98.0;51.0;1153.0;1019
25;PB;2010;4201.0;782;52;733.0;834.0;79.0;48.0;1227.0;1336.0;1455.0;8.0;98.0;119.0;56.0;1325.0;1208
25;PB;2011;3913.0;847;68;820.0;915.0;108.0;65.0;1324.0;1474.0;1614.0;18.0;117.0;140.0;83.0;1441.0;1379
25;PB;2012;4329.0;842;59;767.0;901.0;89.0;81.0;1176.0;1388.0;1525.0;8.0;119.0;137.0;89.0;1295.0;1224
25;PB;2013;4039.0;829;64;770.0;893.0;84.0;86.0;1187.0;1424.0;1551.0;12.0;104.0;126.0;98.0;1292.0;1258
25;PB;2014;4451.0;812;57;759.0;869.0;81.0;72.0;1244.0;1433.0;1551.0;13.0;98.0;117.0;85.0;1342.0;1253
25;PB;2015;4330.0;771;57;737.0;828.0;73.0;76.0;1222.0;1406.0;1522.0;14.0;84.0;111.0;90.0;1306.0;1264
25;PB;2016;5188.0;654;45;597.0;699.0;62.0;68.0;1099.0;1248.0;1355.0;15.0;88.0;107.0;83.0;1187.0;1060
25;PB;2017;5136.0;668;41;591.0;709.0;51.0;85.0;1151.0;1253.0;1341.0;11.0;76.0;88.0;96.0;1227.0;1054
25;PB;2018;4714.0;618;34;557.0;652.0;56.0;55.0;1085.0;1161.0;1244.0;10.0;71.0;82.0;65.0;1156.0;1006
25;PB;2019;4343.0;420;21;371.0;441.0;39.0;45.0;800.0;880.0;953.0;11.0;53.0;72.0;56.0;853.0;722
25;PB;2020;4808.0;487;40;457.0;527.0;56.0;67.0;929.0;1047.0;1141.0;16.0;75.0;94.0;83.0;1004.0;919
25;PB;2021;5001.0;522;32;491.0;554.0;43.0;76.0;927.0;1061.0;1144.0;15.0;63.0;83.0;91.0;990.0;930
26;PE;1979;;346;41;;;;;;;;;;;;;297
26;PE;1980;;446;55;;;;;;;;;;;;;613
26;PE;1981;;567;69;;;;;;;;;;;;;758
26;PE;1982;;601;49;;;;;;;;;;;;;788
26;PE;1983;;699;90;;;;;;;;;;;;;965
26;PE;1984;;801;66;;;;;;;;;;;;;1154
26;PE;1985;;930;77;;;;;;;;;;;;;1310
26;PE;1986;;966;64;;;;;;;;;;;;;1400
26;PE;1987;;1045;65;;;;;;;;;;;;;1482
26;PE;1988;;1046;62;;;;;;;;;;;;;1510
26;PE;1989;1607.0;1235;90;943.0;1326.0;91.0;;;2379.0;2553.0;;;173.0;;;1698
26;PE;1990;1616.0;1275;101;955.0;1377.0;111.0;;;2522.0;2742.0;;;219.0;;;1728
26;PE;1991;1878.0;1325;100;1046.0;1426.0;125.0;;;2706.0;2944.0;;;232.0;;;2008
26;PE;1992;1621.0;1013;75;794.0;1093.0;93.0;;;2352.0;2531.0;;;171.0;;;1719
26;PE;1993;1774.0;1318;96;1090.0;1416.0;118.0;;;2543.0;2763.0;;;218.0;;;1893
26;PE;1994;1784.0;1300;80;1068.0;1381.0;113.0;;;2399.0;2593.0;;;191.0;;;1897
26;PE;1995;1942.0;1274;96;1127.0;1372.0;128.0;;;2498.0;2706.0;;;205.0;;;2073
26;PE;1996;2172.0;1442;84;1272.0;1529.0;150.0;1.0;0.0;2773.0;3022.0;0.0;0.0;245.0;1.0;0.0;2325
26;PE;1997;2850.0;1954;98;1779.0;2057.0;145.0;313.0;586.0;3463.0;3713.0;33.0;37.0;243.0;347.0;624.0;3000
26;PE;1998;3453.0;2437;122;2221.0;2560.0;196.0;485.0;1106.0;4141.0;4423.0;60.0;65.0;277.0;545.0;1171.0;3651
26;PE;1999;3401.0;2282;130;2166.0;2414.0;206.0;528.0;2186.0;3949.0;4217.0;55.0;143.0;265.0;583.0;2329.0;3610
26;PE;2000;941.0;2317;153;2190.0;2470.0;212.0;476.0;3003.0;3980.0;4290.0;70.0;202.0;310.0;546.0;3205.0;3617
26;PE;2001;939.0;2616;127;2442.0;2744.0;194.0;491.0;3441.0;4409.0;4710.0;55.0;206.0;294.0;546.0;3647.0;3949
26;PE;2002;1132.0;2474;113;2267.0;2588.0;182.0;459.0;3395.0;4118.0;4396.0;75.0;178.0;274.0;534.0;3574.0;3639
26;PE;2003;1107.0;2513;132;2298.0;2645.0;186.0;493.0;3375.0;4243.0;4517.0;53.0;187.0;274.0;546.0;3562.0;3766
26;PE;2004;1108.0;2348;142;2125.0;2490.0;189.0;388.0;3224.0;3898.0;4174.0;56.0;206.0;276.0;444.0;3430.0;3344
26;PE;2005;1088.0;2482;134;2243.0;2616.0;197.0;414.0;3291.0;4048.0;4330.0;37.0;226.0;282.0;451.0;3517.0;3509
26;PE;2006;1194.0;2479;137;2226.0;2616.0;197.0;351.0;3632.0;4162.0;4472.0;37.0;261.0;310.0;388.0;3893.0;3592
26;PE;2007;1252.0;2558;139;2310.0;2698.0;192.0;246.0;3790.0;4262.0;4557.0;36.0;241.0;290.0;282.0;4032.0;3706
26;PE;2008;1370.0;2482;135;2158.0;2621.0;166.0;387.0;3641.0;4140.0;4446.0;45.0;245.0;298.0;433.0;3888.0;3449
26;PE;2009;1418.0;2136;145;1939.0;2281.0;186.0;328.0;3208.0;3656.0;3963.0;42.0;252.0;304.0;370.0;3460.0;3117
26;PE;2010;1265.0;1858;119;1612.0;1977.0;152.0;228.0;2803.0;3226.0;3473.0;29.0;197.0;247.0;257.0;3000.0;2649
26;PE;2011;1247.0;1810;116;1538.0;1928.0;143.0;200.0;2790.0;3202.0;3471.0;21.0;223.0;261.0;222.0;3013.0;2541
26;PE;2012;1229.0;1719;95;1448.0;1815.0;116.0;161.0;2805.0;3106.0;3327.0;21.0;185.0;216.0;182.0;2991.0;2475
26;PE;2013;1176.0;1589;120;1357.0;1709.0;139.0;196.0;2572.0;2867.0;3124.0;27.0;224.0;256.0;223.0;2796.0;2299
26;PE;2014;1203.0;1768;113;1557.0;1881.0;138.0;344.0;2704.0;3113.0;3358.0;33.0;203.0;239.0;377.0;2907.0;2543
26;PE;2015;1014.0;2036;103;1823.0;2143.0;128.0;370.0;3173.0;3606.0;3847.0;32.0;198.0;233.0;402.0;3373.0;3065
26;PE;2016;911.0;2381;131;2105.0;2512.0;146.0;490.0;3618.0;4160.0;4447.0;39.0;238.0;282.0;529.0;3858.0;3475
26;PE;2017;1137.0;3029;136;2756.0;3167.0;189.0;580.0;4462.0;5104.0;5419.0;50.0;257.0;310.0;630.0;4720.0;4478
26;PE;2018;836.0;2168;101;1979.0;2269.0;137.0;509.0;3387.0;3942.0;4190.0;46.0;189.0;240.0;555.0;3578.0;3369
26;PE;2019;739.0;1791;91;1597.0;1882.0;127.0;477.0;2749.0;3265.0;3474.0;45.0;158.0;204.0;522.0;2908.0;2713
26;PE;2020;869.0;1957;101;1795.0;2059.0;134.0;497.0;3040.0;3558.0;3786.0;40.0;181.0;223.0;537.0;3221.0;3079
26;PE;2021;829.0;1644;107;1539.0;1752.0;153.0;515.0;2641.0;3191.0;3439.0;45.0;195.0;245.0;561.0;2836.0;2801
22;PI;1979;;12;4;;;;;;;;;;;;;7
22;PI;1980;;25;3;;;;;;;;;;;;;6
22;PI;1981;;25;3;;;;;;;;;;;;;23
22;PI;1982;;32;4;;;;;;;;;;;;;28
22;PI;1983;;38;0;;;;;;;;;;;;;37
22;PI;1984;;34;4;;;;;;;;;;;;;36
22;PI;1985;;22;4;;;;;;;;;;;;;23
22;PI;1986;;31;2;;;;;;;;;;;;;26
22;PI;1987;;33;1;;;;;;;;;;;;;29
22;PI;1988;;49;4;;;;;;;;;;;;;38
22;PI;1989;53.0;60;8;30.0;68.0;7.0;;;125.0;142.0;;;17.0;;;60
