cod;nome;per√≠odo;de-homens-por-armas-de-fogo;de-jovens-homens;de-jovens-mulheres;de-jovens-por-armas-de-fogo;de-jovens;de-mulheres-por-armas-de-fogo;homens-nao-negros;homens-negros;homens;homicidios;mulheres-nao-negras;mulheres-negras;mulheres;nao-negros;negros;por-armas-de-fogo
14;RR;2006;1342.0;41;5;18.0;46.0;3.0;31.0;64.0;96.0;111.0;10.0;3.0;13.0;43.0;67.0;38
14;RR;2007;1559.0;44;3;12.0;47.0;2.0;20.0;75.0;97.0;116.0;8.0;10.0;19.0;28.0;85.0;28
14;RR;2008;1683.0;35;3;9.0;38.0;2.0;19.0;69.0;90.0;105.0;9.0;5.0;15.0;28.0;74.0;29
14;RR;2009;1519.0;43;9;13.0;52.0;4.0;26.0;66.0;94.0;118.0;11.0;12.0;24.0;37.0;78.0;27
14;RR;2010;1376.0;45;7;12.0;52.0;2.0;11.0;93.0;110.0;121.0;2.0;9.0;11.0;13.0;102.0;29
14;RR;2011;1413.0;35;4;10.0;39.0;0.0;14.0;65.0;84.0;95.0;1.0;9.0;10.0;15.0;74.0;25
14;RR;2012;1602.0;65;5;17.0;70.0;3.0;31.0;93.0;126.0;144.0;10.0;7.0;17.0;42.0;100.0;32
14;RR;2013;1602.0;69;9;31.0;78.0;5.0;50.0;123.0;178.0;214.0;21.0;14.0;36.0;71.0;137.0;70
14;RR;2014;1926.0;51;5;22.0;56.0;4.0;46.0;83.0;133.0;158.0;14.0;10.0;24.0;61.0;93.0;47
14;RR;2015;2124.0;69;8;30.0;77.0;7.0;36.0;138.0;174.0;203.0;17.0;10.0;29.0;53.0;148.0;57
14;RR;2016;2314.0;83;9;38.0;92.0;7.0;33.0;145.0;179.0;204.0;14.0;10.0;25.0;47.0;155.0;72
14;RR;2017;2403.0;87;13;44.0;100.0;4.0;50.0;169.0;221.0;248.0;11.0;16.0;27.0;61.0;185.0;93
14;RR;2018;1927.0;207;17;124.0;224.0;9.0;76.0;282.0;360.0;414.0;26.0;26.0;53.0;103.0;308.0;181
14;RR;2019;1468.0;88;11;46.0;99.0;6.0;48.0;148.0;201.0;234.0;14.0;19.0;33.0;62.0;167.0;83
14;RR;2020;1420.0;92;10;56.0;102.0;7.0;48.0;150.0;199.0;237.0;18.0;15.0;35.0;68.0;166.0;102
14;RR;2021;1260.0;105;11;58.0;116.0;7.0;56.0;181.0;238.0;258.0;8.0;12.0;20.0;64.0;193.0;105
43;RS;1979;;226;20;;;;;;;;;;;;;193
43;RS;1980;;268;23;;;;;;;;;;;;;227
43;RS;1981;;298;29;;;;;;;;;;;;;237
43;RS;1982;;305;30;;;;;;;;;;;;;256
43;RS;1983;;293;21;;;;;;;;;;;;;253
43;RS;1984;;305;37;;;;;;;;;;;;;258
43;RS;1985;;283;37;;;;;;;;;;;;;219
43;RS;1986;;321;31;;;;;;;;;;;;;309
43;RS;1987;;347;34;;;;;;;;;;;;;335
43;RS;1988;;501;45;;;;;;;;;;;;;510
43;RS;1989;755.0;744;62;447.0;806.0;41.0;;;1419.0;1561.0;;;142.0;;;796
43;RS;1990;917.0;826;60;551.0;886.0;81.0;;;1547.0;1704.0;;;157.0;;;998
43;RS;1991;1031.0;755;68;573.0;823.0;86.0;;;1538.0;1694.0;;;156.0;;;1117
43;RS;1992;934.0;678;62;516.0;740.0;101.0;;;1409.0;1570.0;;;161.0;;;1035
43;RS;1993;637.0;516;49;369.0;565.0;50.0;;;1064.0;1177.0;;;113.0;;;687
43;RS;1994;720.0;588;56;426.0;644.0;70.0;;;1196.0;1334.0;;;138.0;;;790
43;RS;1995;884.0;604;64;494.0;668.0;89.0;;;1288.0;1439.0;;;151.0;;;973
43;RS;1996;886.0;593;84;492.0;677.0;111.0;0.0;0.0;1290.0;1482.0;0.0;0.0;192.0;0.0;0.0;997
43;RS;1997;1029.0;694;71;580.0;765.0;118.0;1081.0;232.0;1458.0;1648.0;144.0;23.0;190.0;1225.0;255.0;1147
43;RS;1998;958.0;641;75;546.0;716.0;100.0;1019.0;231.0;1343.0;1524.0;137.0;30.0;181.0;1156.0;261.0;1058
43;RS;1999;995.0;711;68;596.0;779.0;90.0;1039.0;249.0;1370.0;1533.0;134.0;21.0;163.0;1173.0;270.0;1085
43;RS;2000;196.0;747;53;662.0;800.0;91.0;1216.0;250.0;1491.0;1668.0;147.0;22.0;175.0;1363.0;272.0;1250
43;RS;2001;244.0;807;73;719.0;880.0;102.0;1342.0;300.0;1674.0;1854.0;156.0;17.0;180.0;1498.0;317.0;1343
43;RS;2002;281.0;877;76;757.0;953.0;107.0;1402.0;288.0;1714.0;1912.0;162.0;34.0;198.0;1564.0;322.0;1373
43;RS;2003;384.0;871;61;755.0;932.0;95.0;1391.0;331.0;1731.0;1908.0;152.0;23.0;177.0;1543.0;354.0;1365
43;RS;2004;345.0;936;80;837.0;1016.0;106.0;1414.0;358.0;1787.0;1982.0;167.0;26.0;195.0;1581.0;384.0;1432
43;RS;2005;359.0;957;77;836.0;1034.0;114.0;1415.0;385.0;1812.0;2021.0;186.0;22.0;209.0;1601.0;407.0;1473
43;RS;2006;352.0;924;56;787.0;980.0;83.0;1457.0;351.0;1821.0;1983.0;128.0;30.0;162.0;1585.0;381.0;1425
43;RS;2007;356.0;1056;81;939.0;1137.0;100.0;1574.0;411.0;2003.0;2199.0;161.0;29.0;193.0;1735.0;440.0;1661
43;RS;2008;461.0;1116;83;1011.0;1199.0;118.0;1685.0;439.0;2161.0;2380.0;184.0;32.0;219.0;1869.0;471.0;1801
43;RS;2009;471.0;980;101;858.0;1081.0;126.0;1589.0;409.0;2017.0;2242.0;186.0;36.0;225.0;1775.0;445.0;1645
43;RS;2010;441.0;891;92;787.0;983.0;119.0;1438.0;398.0;1856.0;2085.0;185.0;38.0;227.0;1623.0;436.0;1496
43;RS;2011;450.0;926;92;829.0;1018.0;114.0;1424.0;427.0;1869.0;2077.0;180.0;21.0;202.0;1605.0;448.0;1531
43;RS;2012;454.0;1041;108;918.0;1149.0;135.0;1617.0;475.0;2135.0;2382.0;202.0;39.0;247.0;1819.0;514.0;1737
43;RS;2013;405.0;995;83;903.0;1078.0;112.0;1614.0;454.0;2108.0;2322.0;173.0;33.0;210.0;1787.0;487.0;1714
43;RS;2014;460.0;1247;76;1083.0;1323.0;129.0;1860.0;577.0;2474.0;2724.0;196.0;51.0;250.0;2056.0;628.0;2055
43;RS;2015;536.0;1291;100;1189.0;1391.0;158.0;2024.0;601.0;2660.0;2944.0;223.0;55.0;284.0;2247.0;656.0;2282
43;RS;2016;561.0;1487;121;1352.0;1608.0;190.0;2163.0;707.0;2913.0;3225.0;250.0;50.0;308.0;2413.0;757.0;2507
43;RS;2017;618.0;1525;114;1405.0;1639.0;188.0;2211.0;772.0;3014.0;3316.0;238.0;61.0;302.0;2449.0;833.0;2591
43;RS;2018;411.0;1189;102;1094.0;1291.0;147.0;1786.0;619.0;2441.0;2699.0;201.0;54.0;256.0;1987.0;673.0;2075
43;RS;2019;335.0;909;87;823.0;996.0;132.0;1446.0;463.0;1946.0;2184.0;177.0;52.0;236.0;1623.0;515.0;1602
43;RS;2020;341.0;859;73;768.0;932.0;122.0;1377.0;474.0;1876.0;2094.0;162.0;49.0;214.0;1541.0;523.0;1545
43;RS;2021;342.0;703;68;639.0;771.0;118.0;1223.0;411.0;1656.0;1889.0;182.0;45.0;230.0;1406.0;456.0;1379
42;SC;1979;;70;5;;;;;;;;;;;;;79
42;SC;1980;;103;11;;;;;;;;;;;;;119
42;SC;1981;;103;10;;;;;;;;;;;;;105
42;SC;1982;;83;14;;;;;;;;;;;;;86
42;SC;1983;;102;23;;;;;;;;;;;;;121
42;SC;1984;;102;12;;;;;;;;;;;;;120
42;SC;1985;;103;16;;;;;;;;;;;;;116
42;SC;1986;;100;5;;;;;;;;;;;;;105
42;SC;1987;;117;15;;;;;;;;;;;;;151
42;SC;1988;;115;17;;;;;;;;;;;;;155
42;SC;1989;142.0;153;15;82.0;168.0;15.0;;;315.0;354.0;;;39.0;;;157
42;SC;1990;150.0;140;18;77.0;158.0;17.0;;;341.0;388.0;;;46.0;;;167
42;SC;1991;148.0;131;16;82.0;147.0;17.0;;;317.0;355.0;;;38.0;;;165
42;SC;1992;141.0;145;12;74.0;157.0;10.0;;;311.0;361.0;;;50.0;;;151
42;SC;1993;163.0;146;13;81.0;159.0;12.0;;;337.0;371.0;;;34.0;;;175
42;SC;1994;145.0;131;19;71.0;150.0;9.0;;;301.0;346.0;;;45.0;;;154
42;SC;1995;197.0;155;20;94.0;175.0;21.0;;;372.0;420.0;;;48.0;;;218
42;SC;1996;187.0;154;28;108.0;182.0;26.0;1.0;0.0;345.0;412.0;0.0;0.0;67.0;1.0;0.0;213
42;SC;1997;205.0;156;17;97.0;173.0;20.0;111.0;10.0;372.0;423.0;12.0;1.0;51.0;123.0;11.0;225
42;SC;1998;171.0;148;28;95.0;176.0;27.0;179.0;34.0;345.0;414.0;44.0;2.0;69.0;223.0;36.0;198
42;SC;1999;160.0;128;19;77.0;147.0;19.0;217.0;44.0;335.0;385.0;42.0;1.0;50.0;259.0;45.0;179
42;SC;2000;407.0;154;18;99.0;172.0;26.0;292.0;47.0;380.0;433.0;40.0;9.0;53.0;332.0;56.0;222
42;SC;2001;358.0;189;25;133.0;214.0;25.0;320.0;61.0;417.0;477.0;41.0;7.0;60.0;361.0;68.0;269
42;SC;2002;386.0;231;32;162.0;263.0;36.0;396.0;75.0;510.0;585.0;61.0;9.0;75.0;457.0;84.0;317
42;SC;2003;395.0;283;30;220.0;313.0;30.0;442.0;93.0;600.0;670.0;52.0;8.0;70.0;494.0;101.0;414
42;SC;2004;363.0;258;23;202.0;281.0;32.0;427.0;92.0;559.0;638.0;63.0;7.0;79.0;490.0;99.0;377
42;SC;2005;319.0;295;27;231.0;322.0;33.0;422.0;88.0;564.0;633.0;54.0;6.0;68.0;476.0;94.0;392
42;SC;2006;353.0;290;31;226.0;321.0;34.0;439.0;78.0;574.0;666.0;70.0;15.0;92.0;509.0;93.0;386
42;SC;2007;371.0;292;34;233.0;328.0;21.0;450.0;88.0;560.0;632.0;60.0;6.0;70.0;510.0;94.0;377
42;SC;2008;370.0;373;32;302.0;406.0;43.0;600.0;100.0;715.0;802.0;74.0;8.0;86.0;674.0;108.0;505
42;SC;2009;401.0;391;38;312.0;429.0;39.0;605.0;107.0;726.0;820.0;82.0;8.0;93.0;687.0;115.0;511
42;SC;2010;322.0;338;42;255.0;380.0;42.0;578.0;114.0;712.0;823.0;94.0;15.0;110.0;673.0;129.0;483
42;SC;2011;333.0;355;34;273.0;389.0;33.0;607.0;123.0;737.0;811.0;68.0;5.0;74.0;675.0;128.0;483
42;SC;2012;324.0;368;39;284.0;407.0;37.0;553.0;156.0;717.0;821.0;85.0;18.0;104.0;638.0;174.0;491
42;SC;2013;294.0;326;43;233.0;369.0;36.0;577.0;101.0;686.0;789.0;82.0;16.0;102.0;659.0;117.0;442
42;SC;2014;337.0;361;41;254.0;402.0;39.0;640.0;138.0;794.0;905.0;88.0;21.0;111.0;728.0;159.0;499
42;SC;2015;297.0;407;35;308.0;442.0;34.0;662.0;185.0;860.0;957.0;79.0;18.0;97.0;741.0;203.0;570
42;SC;2016;301.0;437;38;344.0;475.0;50.0;654.0;213.0;877.0;984.0;80.0;27.0;107.0;734.0;240.0;611
42;SC;2017;305.0;480;47;360.0;527.0;35.0;701.0;247.0;957.0;1066.0;86.0;23.0;109.0;787.0;270.0;653
42;SC;2018;222.0;356;37;249.0;393.0;32.0;591.0;157.0;751.0;843.0;74.0;17.0;91.0;665.0;174.0;444
42;SC;2019;202.0;292;46;203.0;338.0;46.0;488.0;163.0;653.0;767.0;86.0;26.0;114.0;574.0;189.0;381
42;SC;2020;182.0;285;31;190.0;316.0;31.0;472.0;168.0;646.0;732.0;67.0;18.0;86.0;539.0;186.0;372
42;SC;2021;238.0;265;25;180.0;290.0;33.0;451.0;161.0;620.0;712.0;79.0;11.0;92.0;530.0;172.0;375
28;SE;1979;;21;4;;;;;;;;;;;;;22
28;SE;1980;;26;6;;;;;;;;;;;;;30
28;SE;1981;;32;3;;;;;;;;;;;;;36
28;SE;1982;;35;6;;;;;;;;;;;;;34
28;SE;1983;;34;5;;;;;;;;;;;;;42
28;SE;1984;;16;2;;;;;;;;;;;;;23
28;SE;1985;;22;5;;;;;;;;;;;;;33
28;SE;1986;;22;5;;;;;;;;;;;;;33
28;SE;1987;;23;1;;;;;;;;;;;;;22
28;SE;1988;;25;2;;;;;;;;;;;;;31
28;SE;1989;66.0;59;5;3946.0;64.0;5.0;;;124.0;139.0;;;15.0;;;71
28;SE;1990;69.0;80;8;5488.0;88.0;6.0;;;138.0;151.0;;;13.0;;;75
28;SE;1991;168.0;118;13;4677.0;131.0;8.0;;;287.0;317.0;;;21.0;;;179
28;SE;1992;295.0;199;9;4164.0;212.0;7.0;;;420.0;461.0;;;28.0;;;312
28;SE;1993;155.0;151;8;5077.0;159.0;10.0;;;286.0;312.0;;;25.0;;;165
28;SE;1994;190.0;167;14;5980.0;181.0;21.0;;;307.0;344.0;;;32.0;;;213
28;SE;1995;121.0;113;11;7333.0;124.0;10.0;;;227.0;255.0;;;27.0;;;132
28;SE;1996;137.0;108;13;7017.0;121.0;14.0;0.0;0.0;207.0;238.0;0.0;0.0;30.0;0.0;0.0;152
28;SE;1997;109.0;97;9;7600.0;106.0;8.0;14.0;47.0;172.0;190.0;3.0;3.0;18.0;17.0;50.0;117
28;SE;1998;99.0;84;3;8310.0;87.0;6.0;12.0;79.0;162.0;175.0;2.0;5.0;13.0;14.0;84.0;105
28;SE;1999;194.0;149;18;9347.0;168.0;21.0;32.0;101.0;288.0;329.0;7.0;12.0;40.0;39.0;114.0;216
28;SE;2000;633.0;208;10;157.0;218.0;18.0;62.0;171.0;373.0;410.0;5.0;15.0;37.0;67.0;186.0;279
28;SE;2001;687.0;291;7;228.0;298.0;19.0;80.0;256.0;487.0;518.0;6.0;15.0;31.0;86.0;271.0;366
28;SE;2002;817.0;307;16;247.0;323.0;14.0;61.0;362.0;519.0;556.0;7.0;22.0;37.0;68.0;384.0;402
28;SE;2003;797.0;247;12;200.0;259.0;18.0;54.0;262.0;435.0;469.0;8.0;16.0;34.0;62.0;278.0;339
28;SE;2004;937.0;220;14;167.0;234.0;14.0;43.0;255.0;424.0;454.0;6.0;15.0;29.0;49.0;270.0;301
28;SE;2005;885.0;238;11;185.0;249.0;12.0;69.0;323.0;459.0;487.0;4.0;22.0;28.0;73.0;345.0;318
28;SE;2006;913.0;316;18;243.0;334.0;15.0;76.0;384.0;545.0;585.0;9.0;22.0;40.0;85.0;406.0;403
28;SE;2007;936.0;282;12;211.0;294.0;19.0;66.0;350.0;488.0;522.0;9.0;21.0;34.0;75.0;371.0;348
28;SE;2008;1117.0;298;15;235.0;313.0;11.0;65.0;383.0;525.0;555.0;8.0;21.0;30.0;73.0;404.0;368
28;SE;2009;1183.0;311;13;244.0;324.0;16.0;65.0;454.0;617.0;653.0;9.0;21.0;36.0;74.0;475.0;451
28;SE;2010;1237.0;332;19;264.0;351.0;18.0;52.0;533.0;633.0;676.0;6.0;36.0;43.0;58.0;569.0;452
28;SE;2011;1446.0;343;28;292.0;371.0;30.0;49.0;621.0;671.0;731.0;9.0;50.0;60.0;58.0;671.0;523
28;SE;2012;1820.0;451;23;385.0;474.0;30.0;65.0;748.0;817.0;879.0;9.0;52.0;62.0;74.0;800.0;648
28;SE;2013;1994.0;494;26;430.0;520.0;30.0;76.0;829.0;908.0;965.0;8.0;48.0;56.0;84.0;877.0;732
28;SE;2014;1899.0;596;27;552.0;623.0;50.0;79.0;938.0;1023.0;1097.0;9.0;65.0;74.0;88.0;1003.0;898
28;SE;2015;2024.0;693;23;637.0;716.0;53.0;72.0;1157.0;1233.0;1303.0;5.0;64.0;70.0;77.0;1221.0;1108
28;SE;2016;2012.0;847;22;789.0;869.0;39.0;73.0;1330.0;1404.0;1465.0;5.0;54.0;60.0;78.0;1384.0;1259
28;SE;2017;1924.0;728;39;690.0;767.0;57.0;67.0;1168.0;1236.0;1313.0;12.0;64.0;77.0;79.0;1232.0;1106
28;SE;2018;1741.0;653;10;603.0;663.0;25.0;48.0;1045.0;1093.0;1133.0;6.0;34.0;40.0;54.0;1079.0;959
28;SE;2019;1390.0;537;19;477.0;556.0;28.0;36.0;884.0;920.0;973.0;3.0;50.0;53.0;39.0;934.0;771
28;SE;2020;1337.0;544;18;511.0;562.0;26.0;44.0;891.0;938.0;981.0;6.0;37.0;43.0;50.0;928.0;821
28;SE;2021;960.0;420;14;394.0;435.0;21.0;44.0;707.0;751.0;790.0;3.0;34.0;37.0;47.0;742.0;662
35;SP;1979;;1061;135;;;;;;;;;;;;;570
35;SP;1980;;1678;171;;;;;;;;;;;;;699
35;SP;1981;;2166;176;;;;;;;;;;;;;958
35;SP;1982;;2076;177;;;;;;;;;;;;;926
35;SP;1983;;2916;254;;;;;;;;;;;;;1317
35;SP;1984;;3789;274;;;;;;;;;;;;;1864
35;SP;1985;;3883;279;;;;;;;;;;;;;2010
35;SP;1986;;4070;277;;;;;;;;;;;;;2126
35;SP;1987;;4357;287;;;;;;;;;;;;;2379
35;SP;1988;;4048;277;;;;;;;;;;;;;2438
35;SP;1989;2668.0;5186;336;1821.0;5522.0;154.0;;;8508.0;9179.0;;;671.0;;;2822
35;SP;1990;2784.0;5300;340;1861.0;5640.0;185.0;;;8824.0;9503.0;;;679.0;;;2969
35;SP;1991;2912.0;5227;374;1972.0;5601.0;226.0;;;8896.0;9685.0;;;789.0;;;3138
35;SP;1992;2794.0;5002;283;1841.0;5285.0;161.0;;;8472.0;9116.0;;;644.0;;;2955
35;SP;1993;3451.0;4858;325;2304.0;5183.0;232.0;;;8498.0;9224.0;;;726.0;;;3683
35;SP;1994;3868.0;5546;369;2645.0;5915.0;259.0;;;9194.0;9981.0;;;787.0;;;4127
35;SP;1995;4791.0;6030;456;3094.0;6486.0;368.0;;;10596.0;11555.0;;;959.0;;;5159
35;SP;1996;5022.0;6377;431;3173.0;6808.0;343.0;1553.0;335.0;11361.0;12320.0;143.0;24.0;959.0;1696.0;359.0;5365
35;SP;1997;4973.0;6534;502;3274.0;7036.0;404.0;2671.0;2055.0;11509.0;12537.0;274.0;151.0;1028.0;2945.0;2206.0;5377
35;SP;1998;5920.0;7502;518;3833.0;8020.0;382.0;6291.0;5434.0;12952.0;13986.0;573.0;351.0;1034.0;6864.0;5785.0;6302
35;SP;1999;7567.0;8490;529;4905.0;9019.0;450.0;7723.0;6182.0;14640.0;15763.0;644.0;412.0;1123.0;8367.0;6594.0;8017
35;SP;2000;648.0;8705;544;6116.0;9249.0;599.0;8110.0;6029.0;14441.0;15591.0;740.0;378.0;1150.0;8850.0;6407.0;9642
35;SP;2001;539.0;8655;538;6588.0;9193.0;618.0;8301.0;6096.0;14669.0;15773.0;699.0;379.0;1100.0;9000.0;6475.0;10625
35;SP;2002;537.0;8077;533;6042.0;8610.0;547.0;7611.0;5643.0;13471.0;14526.0;673.0;363.0;1053.0;8285.0;6006.0;9415
35;SP;2003;515.0;7826;522;6132.0;8348.0;538.0;7487.0;5461.0;13017.0;14048.0;640.0;378.0;1029.0;8127.0;5839.0;9570
35;SP;2004;418.0;6045;401;4743.0;6446.0;458.0;5958.0;4434.0;10474.0;11336.0;572.0;285.0;861.0;6530.0;4720.0;7611
35;SP;2005;454.0;4379;340;3415.0;4719.0;367.0;4575.0;3474.0;8091.0;8870.0;512.0;260.0;776.0;5087.0;3734.0;5796
35;SP;2006;474.0;3939;346;3285.0;4285.0;387.0;4315.0;3121.0;7582.0;8377.0;530.0;242.0;788.0;4846.0;3364.0;5761
35;SP;2007;507.0;2868;267;2267.0;3135.0;291.0;3315.0;2417.0;5834.0;6437.0;396.0;185.0;595.0;3711.0;2602.0;4150
35;SP;2008;536.0;2706;242;2027.0;2948.0;292.0;3263.0;2265.0;5660.0;6332.0;451.0;199.0;667.0;3715.0;2464.0;3891
35;SP;2009;528.0;2692;248;1974.0;2940.0;235.0;3382.0;2385.0;5882.0;6557.0;413.0;230.0;660.0;3799.0;2618.0;3851
35;SP;2010;538.0;2389;281;1793.0;2671.0;232.0;2911.0;2219.0;5355.0;6039.0;424.0;223.0;678.0;3336.0;2442.0;3469
35;SP;2011;568.0;2304;201;1643.0;2505.0;192.0;2808.0;2293.0;5257.0;5842.0;380.0;179.0;580.0;3189.0;2473.0;3262
35;SP;2012;604.0;2657;218;1957.0;2875.0;205.0;3150.0;2627.0;5920.0;6566.0;370.0;257.0;640.0;3520.0;2885.0;3848
35;SP;2013;711.0;2338;214;1694.0;2552.0;174.0;2823.0;2459.0;5403.0;6035.0;401.0;215.0;620.0;3225.0;2676.0;3440
35;SP;2014;809.0;2542;209;1857.0;2751.0;199.0;2833.0;2612.0;5561.0;6185.0;371.0;227.0;612.0;3205.0;2840.0;3541
35;SP;2015;718.0;2164;169;1556.0;2333.0;175.0;2414.0;2336.0;4860.0;5427.0;349.0;201.0;559.0;2765.0;2537.0;3097
35;SP;2016;713.0;1860;157;1334.0;2017.0;156.0;2284.0;2017.0;4358.0;4870.0;302.0;200.0;507.0;2586.0;2219.0;2720
35;SP;2017;629.0;1798;157;1233.0;1955.0;163.0;2094.0;2002.0;4134.0;4631.0;321.0;166.0;495.0;2415.0;2168.0;2518
35;SP;2018;535.0;1322;139;959.0;1461.0;116.0;1642.0;1571.0;3269.0;3727.0;267.0;176.0;454.0;1909.0;1747.0;2009
35;SP;2019;457.0;1194;122;854.0;1316.0;118.0;1377.0;1535.0;2954.0;3361.0;249.0;149.0;405.0;1626.0;1684.0;1742
35;SP;2020;544.0;1131;127;822.0;1258.0;108.0;1453.0;1505.0;2998.0;3396.0;248.0;146.0;397.0;1701.0;1651.0;1785
35;SP;2021;498.0;1007;86;741.0;1093.0;92.0;1328.0;1373.0;2742.0;3094.0;209.0;131.0;342.0;1537.0;1505.0;1648
17;TO;1979;;0;0;;;;;;;;;;;;;0
17;TO;1980;;0;0;;;;;;;;;;;;;0
17;TO;1981;;0;0;;;;;;;;;;;;;0
17;TO;1982;;0;0;;;;;;;;;;;;;0
17;TO;1983;;0;0;;;;;;;;;;;;;0
17;TO;1984;;0;0;;;;;;;;;;;;;0
17;TO;1985;;0;0;;;;;;;;;;;;;0
17;TO;1986;;0;0;;;;;;;;;;;;;0
17;TO;1987;;0;0;;;;;;;;;;;;;0
17;TO;1988;;0;0;;;;;;;;;;;;;0
17;TO;1989;30.0;15;7;13.0;22.0;6.0;;;49.0;63.0;;;14.0;;;36
17;TO;1990;21.0;19;3;10.0;22.0;4.0;;;47.0;54.0;;;7.0;;;25
17;TO;1991;43.0;30;3;17.0;33.0;3.0;;;83.0;92.0;;;9.0;;;46
17;TO;1992;37.0;21;2;14.0;23.0;3.0;;;60.0;67.0;;;5.0;;;40
17;TO;1993;24.0;30;7;12.0;37.0;3.0;;;81.0;93.0;;;12.0;;;27
17;TO;1994;25.0;42;8;12.0;50.0;5.0;;;95.0;109.0;;;13.0;;;30
17;TO;1995;32.0;35;4;15.0;39.0;3.0;;;72.0;77.0;;;5.0;;;35
17;TO;1996;43.0;48;5;23.0;53.0;6.0;0.0;0.0;105.0;126.0;0.0;0.0;21.0;0.0;0.0;49
17;TO;1997;46.0;40;7;26.0;47.0;4.0;21.0;29.0;93.0;112.0;3.0;4.0;19.0;24.0;33.0;50
17;TO;1998;65.0;41;10;30.0;51.0;13.0;33.0;53.0;110.0;129.0;4.0;12.0;19.0;37.0;65.0;78
17;TO;1999;64.0;57;11;38.0;68.0;6.0;43.0;60.0;121.0;137.0;3.0;9.0;16.0;46.0;69.0;70
17;TO;2000;477.0;81;5;57.0;86.0;8.0;52.0;103.0;160.0;176.0;5.0;10.0;16.0;57.0;113.0;97
17;TO;2001;470.0;79;10;60.0;89.0;11.0;60.0;126.0;189.0;212.0;9.0;14.0;23.0;69.0;140.0;131
17;TO;2002;440.0;73;9;43.0;82.0;7.0;39.0;110.0;150.0;170.0;4.0;16.0;20.0;43.0;126.0;83
17;TO;2003;520.0;80;7;47.0;87.0;5.0;37.0;144.0;182.0;204.0;5.0;17.0;22.0;42.0;161.0;98
17;TO;2004;476.0;91;8;47.0;99.0;6.0;45.0;135.0;180.0;198.0;4.0;14.0;18.0;49.0;149.0;100
17;TO;2005;427.0;80;8;39.0;88.0;6.0;35.0;133.0;169.0;190.0;6.0;15.0;21.0;41.0;148.0;78
17;TO;2006;402.0;113;8;50.0;121.0;6.0;34.0;171.0;207.0;229.0;4.0;18.0;22.0;38.0;189.0;85
17;TO;2007;488.0;83;11;33.0;94.0;8.0;29.0;164.0;196.0;226.0;2.0;26.0;28.0;31.0;191.0;88
17;TO;2008;541.0;111;11;55.0;122.0;10.0;37.0;177.0;216.0;237.0;4.0;17.0;21.0;41.0;194.0;98
17;TO;2009;623.0;120;15;64.0;135.0;12.0;47.0;208.0;258.0;289.0;8.0;23.0;31.0;55.0;231.0;128
17;TO;2010;534.0;160;18;68.0;178.0;9.0;38.0;250.0;293.0;327.0;3.0;30.0;34.0;41.0;280.0;131
17;TO;2011;613.0;137;23;78.0;160.0;13.0;51.0;252.0;311.0;361.0;11.0;36.0;49.0;62.0;288.0;158
17;TO;2012;682.0;165;17;97.0;182.0;18.0;50.0;266.0;330.0;379.0;9.0;40.0;49.0;59.0;306.0;178
17;TO;2013;554.0;126;23;65.0;149.0;12.0;60.0;235.0;307.0;349.0;7.0;31.0;40.0;67.0;267.0;146
17;TO;2014;601.0;173;14;101.0;188.0;13.0;64.0;267.0;342.0;381.0;6.0;29.0;35.0;71.0;296.0;176
17;TO;2015;465.0;227;16;152.0;243.0;13.0;92.0;342.0;454.0;503.0;8.0;39.0;48.0;100.0;381.0;276
17;TO;2016;485.0;263;18;182.0;281.0;14.0;87.0;426.0;532.0;577.0;10.0;30.0;45.0;97.0;456.0;312
17;TO;2017;376.0;282;21;195.0;303.0;18.0;96.0;407.0;517.0;557.0;7.0;30.0;38.0;103.0;437.0;318
17;TO;2018;308.0;278;18;191.0;296.0;19.0;81.0;430.0;520.0;570.0;9.0;36.0;47.0;90.0;466.0;321
17;TO;2019;237.0;211;13;150.0;224.0;16.0;73.0;337.0;420.0;456.0;3.0;32.0;36.0;76.0;369.0;250
17;TO;2020;232.0;231;15;164.0;246.0;16.0;70.0;370.0;448.0;484.0;6.0;29.0;35.0;76.0;399.0;278
17;TO;2021;178.0;199;12;135.0;211.0;14.0;57.0;333.0;401.0;441.0;13.0;22.0;39.0;70.0;355.0;253
